CategoryCode,ItemCode,DateID,DailySales
category_1,17296,2021-11-27,51
category_1,17296,2021-12-09,84
category_1,17296,2021-11-18,89
category_1,17296,2022-01-04,52
category_1,17296,2021-10-17,33
category_1,17296,2021-11-30,34
category_1,17296,2021-11-05,80
category_1,17296,2021-12-06,51
category_1,17296,2021-11-04,168
category_1,17296,2021-10-25,43
category_1,17296,2021-10-28,51
category_1,17296,2021-10-13,57
category_1,17296,2021-10-04,26
category_1,17296,2021-10-12,35
category_2,59749,2021-12-19,12
category_2,59749,2022-02-13,10
category_2,59749,2022-02-04,6
category_2,59749,2021-12-17,18
category_2,59749,2021-11-13,13
category_2,59749,2022-01-06,7
category_2,59749,2021-10-23,4
category_2,59749,2022-02-09,2
category_2,59749,2021-11-09,3
category_2,59749,2022-01-13,8
category_2,59749,2022-01-17,4
category_2,59749,2021-12-22,21
category_2,59749,2022-01-28,7
category_2,59749,2022-01-05,7
category_2,59749,2021-11-25,5
category_2,59749,2022-02-08,6
category_2,59749,2021-10-24,6
category_2,59749,2021-11-10,8
category_2,59749,2021-11-12,3
category_2,59749,2021-10-16,9
category_2,59749,2021-12-01,2
category_2,59749,2022-01-23,7
category_2,59749,2022-01-08,15
category_2,59749,2022-01-02,7
category_2,59749,2022-01-30,4
category_2,59749,2022-01-29,5
category_2,59749,2022-01-09,2
category_2,59749,2021-12-25,11
category_2,59749,2021-10-22,7
category_2,59749,2021-12-12,15
category_2,59749,2021-11-28,4
category_2,59749,2022-02-03,4
category_2,59749,2022-01-16,12
category_2,59749,2021-12-26,7
category_2,59749,2022-01-22,8
category_2,59749,2021-11-23,9
category_2,59749,2021-11-01,3
category_2,59749,2021-11-11,4
category_2,59749,2021-11-08,7
category_2,59749,2021-10-20,4
category_2,59749,2021-10-07,6
category_2,59749,2021-10-01,8
category_2,59749,2021-11-22,4
category_2,59749,2021-11-02,4
category_2,59749,2021-10-19,5
category_2,59749,2022-01-03,4
category_2,59749,2021-10-15,2
category_2,59749,2021-10-03,10
category_2,59749,2021-11-24,5
category_2,59749,2021-10-21,7
category_2,59749,2021-11-15,1
category_2,59749,2021-10-11,2
category_2,59749,2021-10-05,6
category_2,59749,2021-12-23,11
category_2,59749,2022-02-05,7
category_2,59749,2021-12-11,9
category_2,59749,2022-01-01,17
category_2,59749,2021-12-30,13
category_2,59749,2022-01-15,2
category_2,59749,2022-02-06,1
category_2,59749,2022-01-14,3
category_2,59749,2021-12-18,9
category_2,59749,2021-12-02,9
category_2,59749,2022-02-12,3
category_2,59749,2021-11-21,5
category_2,59749,2022-01-26,7
category_2,59749,2022-02-16,2
category_2,59749,2021-11-07,5
category_2,59749,2021-11-29,6
category_2,59749,2021-10-02,8
category_2,59749,2021-11-19,5
category_2,59749,2022-02-14,3
category_2,59749,2022-02-10,7
category_2,59749,2022-01-21,13
category_2,59749,2021-12-21,16
category_2,59749,2021-12-10,9
category_2,59749,2021-11-20,5
category_2,59749,2021-12-13,8
category_2,59749,2021-10-10,6
category_2,59749,2021-12-31,13
category_2,59749,2021-12-24,25
category_2,59749,2022-02-02,11
category_2,59749,2021-10-31,8
category_2,59749,2022-01-20,7
category_2,59749,2021-11-26,6
category_2,59749,2022-02-01,3
category_2,59749,2022-01-12,6
category_2,59749,2021-12-16,10
category_2,59749,2022-01-10,5
category_2,59749,2022-01-31,3
category_2,59749,2021-12-14,15
category_2,59749,2021-12-27,6
category_2,59749,2021-11-14,6
category_2,59749,2022-02-15,8
category_2,59749,2022-01-07,9
category_2,59749,2021-11-06,8
category_2,59749,2021-12-28,16
category_2,59749,2021-12-15,10
category_2,59749,2022-02-07,2
category_2,59749,2022-01-24,4
category_2,59749,2021-12-29,11
category_2,59749,2022-01-19,1
category_2,59749,2021-12-20,8
category_2,59749,2022-01-11,11
category_2,59749,2021-12-03,19
category_2,59749,2021-10-14,5
category_2,59749,2021-10-26,4
category_2,59749,2021-10-08,11
category_2,59749,2021-10-06,6
category_2,59749,2021-10-29,9
category_2,59749,2021-10-09,6
category_2,59749,2021-10-18,5
category_2,59749,2021-11-16,3
category_2,59749,2021-10-27,3
category_2,59749,2022-02-11,2
category_2,59749,2022-01-18,5
category_2,59749,2022-01-25,13
category_2,59749,2022-01-27,4
category_2,59749,2022-02-17,5
category_2,59749,2021-11-27,5
category_2,59749,2021-10-30,3
category_2,59749,2021-12-09,17
category_2,59749,2021-11-18,8
category_2,59749,2021-10-17,6
category_2,59749,2022-01-04,11
category_2,59749,2021-11-17,1
category_2,59749,2021-11-30,5
category_2,59749,2021-11-04,3
category_2,59749,2021-11-05,2
category_2,59749,2021-11-03,3
category_2,59749,2021-10-28,9
category_2,59749,2021-10-25,8
category_2,59749,2021-10-13,5
category_2,59749,2021-10-04,3
category_2,59749,2021-10-12,8
category_2,30877,2021-12-19,9
category_2,30877,2022-02-13,24
category_2,30877,2021-12-17,2
category_2,30877,2022-02-04,2
category_2,30877,2021-11-13,4
category_2,30877,2022-02-09,7
category_2,30877,2021-10-23,1
category_2,30877,2022-01-06,2
category_2,30877,2022-01-17,32
category_2,30877,2022-01-13,9
category_2,30877,2021-12-22,11
category_2,30877,2022-01-28,15
category_2,30877,2022-01-05,4
category_2,30877,2021-11-25,9
category_2,30877,2022-02-08,14
category_2,30877,2021-11-12,9
category_2,30877,2021-10-16,7
category_2,30877,2021-12-01,10
category_2,30877,2021-10-24,6
category_2,30877,2022-01-09,7
category_2,30877,2021-12-25,8
category_2,30877,2022-01-30,11
category_2,30877,2022-01-02,7
category_2,30877,2022-01-08,10
category_2,30877,2022-01-29,4
category_2,30877,2021-10-22,4
category_2,30877,2022-02-03,11
category_2,30877,2021-11-28,11
category_2,30877,2021-12-12,6
category_2,30877,2022-01-16,2
category_2,30877,2021-12-26,6
category_2,30877,2021-11-23,10
category_2,30877,2021-11-01,7
category_2,30877,2021-11-11,41
category_2,30877,2021-10-20,1
category_2,30877,2021-10-07,10
category_2,30877,2021-10-01,11
category_2,30877,2022-01-03,3
category_2,30877,2021-10-19,15
category_2,30877,2021-11-22,4
category_2,30877,2021-11-02,9
category_2,30877,2021-10-03,4
category_2,30877,2021-11-15,9
category_2,30877,2021-10-21,12
category_2,30877,2021-10-15,5
category_2,30877,2021-11-24,7
category_2,30877,2021-10-11,2
category_2,30877,2021-10-05,10
category_2,30877,2022-02-05,15
category_2,30877,2021-12-23,13
category_2,30877,2021-12-11,10
category_2,30877,2022-02-06,9
category_2,30877,2021-12-30,11
category_2,30877,2022-01-14,9
category_2,30877,2021-12-18,7
category_2,30877,2022-01-15,7
category_2,30877,2021-12-02,25
category_2,30877,2022-02-16,8
category_2,30877,2022-02-12,14
category_2,30877,2021-11-21,6
category_2,30877,2021-10-02,6
category_2,30877,2021-11-19,7
category_2,30877,2021-11-29,13
category_2,30877,2021-12-10,7
category_2,30877,2022-02-14,15
category_2,30877,2021-11-20,13
category_2,30877,2021-12-21,18
category_2,30877,2022-02-10,11
category_2,30877,2022-01-21,13
category_2,30877,2021-12-13,7
category_2,30877,2021-10-10,7
category_2,30877,2021-12-31,12
category_2,30877,2021-12-24,6
category_2,30877,2021-10-31,11
category_2,30877,2021-11-26,12
category_2,30877,2022-01-20,11
category_2,30877,2022-02-01,8
category_2,30877,2022-02-02,15
category_2,30877,2021-12-27,9
category_2,30877,2021-12-16,6
category_2,30877,2022-01-31,11
category_2,30877,2022-01-10,10
category_2,30877,2022-01-12,14
category_2,30877,2021-12-14,10
category_2,30877,2021-11-14,3
category_2,30877,2022-02-15,6
category_2,30877,2022-01-07,13
category_2,30877,2021-12-15,3
category_2,30877,2022-02-07,12
category_2,30877,2021-12-28,5
category_2,30877,2021-12-03,9
category_2,30877,2022-01-11,13
category_2,30877,2022-01-19,6
category_2,30877,2021-12-20,6
category_2,30877,2021-12-29,6
category_2,30877,2021-10-26,10
category_2,30877,2021-10-14,5
category_2,30877,2021-10-08,19
category_2,30877,2021-10-06,9
category_2,30877,2021-10-09,9
category_2,30877,2021-10-29,9
category_2,30877,2021-10-18,12
category_2,30877,2021-11-16,3
category_2,30877,2021-10-27,12
category_2,30877,2022-02-11,10
category_2,30877,2021-11-27,8
category_2,30877,2022-01-27,6
category_2,30877,2022-01-18,4
category_2,30877,2022-02-17,17
category_2,30877,2021-10-30,3
category_2,30877,2021-12-09,15
category_2,30877,2021-10-17,9
category_2,30877,2021-11-18,2
category_2,30877,2022-01-04,5
category_2,30877,2021-11-17,10
category_2,30877,2021-11-05,22
category_2,30877,2021-11-04,10
category_2,30877,2021-11-30,8
category_2,30877,2021-10-25,10
category_2,30877,2021-10-28,9
category_2,30877,2021-11-03,3
category_2,30877,2021-10-13,9
category_2,30877,2021-10-04,6
category_2,30877,2021-10-12,4
category_1,119554,2022-02-13,14
category_1,119554,2021-12-17,10
category_1,119554,2022-02-04,15
category_1,119554,2021-11-13,15
category_1,119554,2022-01-06,16
category_1,119554,2021-10-23,20
category_1,119554,2022-02-09,49
category_1,119554,2021-11-09,12
category_1,119554,2022-01-28,17
category_1,119554,2022-01-13,37
category_1,119554,2022-01-17,12
category_1,119554,2022-01-05,137
category_1,119554,2022-02-08,13
category_1,119554,2021-11-25,37
category_1,119554,2021-10-24,7
category_1,119554,2021-11-10,10
category_1,119554,2021-10-16,5
category_1,119554,2021-11-12,24
category_1,119554,2022-01-08,18
category_1,119554,2022-01-30,20
category_1,119554,2022-01-29,31
category_1,119554,2022-01-23,11
category_1,119554,2022-01-02,20
category_1,119554,2022-01-09,18
category_1,119554,2021-10-22,19
category_1,119554,2022-02-03,50
category_1,119554,2022-01-22,14
category_1,119554,2022-01-16,20
category_1,119554,2021-11-23,29
category_1,119554,2021-11-01,7
category_1,119554,2021-11-11,52
category_1,119554,2021-10-20,6
category_1,119554,2021-11-08,12
category_1,119554,2021-10-07,22
category_1,119554,2021-10-01,4
category_1,119554,2021-10-19,18
category_1,119554,2021-11-22,15
category_1,119554,2022-01-03,30
category_1,119554,2021-11-02,25
category_1,119554,2021-11-15,16
category_1,119554,2021-11-24,49
category_1,119554,2021-10-03,9
category_1,119554,2021-10-15,20
category_1,119554,2021-10-21,14
category_1,119554,2021-10-11,32
category_1,119554,2021-10-05,6
category_1,119554,2021-12-23,18
category_1,119554,2022-02-05,21
category_1,119554,2022-01-01,8
category_1,119554,2022-01-14,10
category_1,119554,2021-12-30,17
category_1,119554,2022-01-15,54
category_1,119554,2022-02-06,23
category_1,119554,2021-12-02,28
category_1,119554,2022-02-16,6
category_1,119554,2022-01-26,29
category_1,119554,2022-02-12,25
category_1,119554,2021-11-21,16
category_1,119554,2021-10-02,13
category_1,119554,2021-11-07,18
category_1,119554,2021-11-19,15
category_1,119554,2022-01-21,46
category_1,119554,2021-11-20,12
category_1,119554,2022-02-10,13
category_1,119554,2021-12-10,79
category_1,119554,2022-02-14,14
category_1,119554,2021-10-10,11
category_1,119554,2021-12-24,17
category_1,119554,2021-12-31,32
category_1,119554,2021-11-26,23
category_1,119554,2022-02-01,52
category_1,119554,2022-01-20,36
category_1,119554,2022-02-02,18
category_1,119554,2021-10-31,7
category_1,119554,2022-01-10,32
category_1,119554,2021-11-14,2
category_1,119554,2021-12-16,30
category_1,119554,2022-01-31,13
category_1,119554,2022-01-12,34
category_1,119554,2022-02-15,6
category_1,119554,2022-01-07,25
category_1,119554,2022-01-24,17
category_1,119554,2021-11-06,7
category_1,119554,2022-02-07,18
category_1,119554,2022-01-19,30
category_1,119554,2021-12-03,20
category_1,119554,2022-01-11,9
category_1,119554,2021-10-08,17
category_1,119554,2021-10-26,15
category_1,119554,2021-10-14,32
category_1,119554,2021-10-06,18
category_1,119554,2021-10-09,17
category_1,119554,2021-10-29,11
category_1,119554,2021-10-18,26
category_1,119554,2021-11-16,26
category_1,119554,2021-10-27,8
category_1,119554,2022-02-11,8
category_1,119554,2022-01-25,20
category_1,119554,2022-01-18,47
category_1,119554,2022-02-17,29
category_1,119554,2022-01-27,16
category_1,119554,2021-10-30,13
category_1,119554,2021-12-09,33
category_1,119554,2021-11-18,20
category_1,119554,2022-01-04,21
category_1,119554,2021-10-17,11
category_1,119554,2021-11-17,34
category_1,119554,2021-11-05,15
category_1,119554,2021-11-04,22
category_1,119554,2021-11-03,43
category_1,119554,2021-10-28,19
category_1,119554,2021-10-25,36
category_1,119554,2021-10-13,12
category_1,119554,2021-10-04,17
category_1,119554,2021-10-12,8
category_2,399220,2022-02-13,4
category_2,399220,2021-12-17,11
category_2,399220,2022-02-04,3
category_2,399220,2022-01-06,2
category_2,399220,2021-10-23,2
category_2,399220,2022-02-09,2
category_2,399220,2021-11-09,2
category_2,399220,2022-01-13,6
category_2,399220,2022-01-28,3
category_2,399220,2022-01-17,1
category_2,399220,2022-02-08,6
category_2,399220,2022-01-05,1
category_2,399220,2021-11-25,5
category_2,399220,2021-10-16,4
category_2,399220,2021-11-12,2
category_2,399220,2021-11-10,6
category_2,399220,2021-10-24,1
category_2,399220,2022-01-02,13
category_2,399220,2022-01-23,1
category_2,399220,2022-01-08,1
category_2,399220,2022-01-29,2
category_2,399220,2022-01-09,3
category_2,399220,2022-01-30,3
category_2,399220,2021-10-22,3
category_2,399220,2022-02-03,7
category_2,399220,2022-01-16,3
category_2,399220,2022-01-22,2
category_2,399220,2021-11-01,3
category_2,399220,2021-11-23,3
category_2,399220,2021-11-11,4
category_2,399220,2021-10-20,2
category_2,399220,2021-11-08,1
category_2,399220,2021-10-07,1
category_2,399220,2021-10-01,1
category_2,399220,2021-10-19,5
category_2,399220,2021-11-02,1
category_2,399220,2021-11-22,1
category_2,399220,2022-01-03,4
category_2,399220,2021-10-21,4
category_2,399220,2021-10-15,1
category_2,399220,2021-11-15,1
category_2,399220,2021-11-24,1
category_2,399220,2021-10-03,4
category_2,399220,2021-10-11,2
category_2,399220,2021-10-05,4
category_2,399220,2021-12-23,24
category_2,399220,2022-01-01,1
category_2,399220,2022-02-05,3
category_2,399220,2022-02-06,4
category_2,399220,2022-01-14,4
category_2,399220,2022-01-15,4
category_2,399220,2021-12-30,12
category_2,399220,2021-12-02,6
category_2,399220,2021-11-21,3
category_2,399220,2022-02-16,6
category_2,399220,2022-02-12,3
category_2,399220,2022-01-26,3
category_2,399220,2021-11-19,2
category_2,399220,2021-10-02,1
category_2,399220,2021-11-07,3
category_2,399220,2022-02-14,4
category_2,399220,2022-01-21,2
category_2,399220,2021-11-20,2
category_2,399220,2021-12-10,5
category_2,399220,2022-02-10,6
category_2,399220,2021-10-10,4
category_2,399220,2021-12-31,8
category_2,399220,2021-12-24,21
category_2,399220,2021-10-31,9
category_2,399220,2022-01-20,4
category_2,399220,2022-02-01,4
category_2,399220,2021-11-26,8
category_2,399220,2022-02-02,4
category_2,399220,2022-01-31,5
category_2,399220,2022-01-10,3
category_2,399220,2022-01-12,3
category_2,399220,2021-11-14,4
category_2,399220,2021-12-16,6
category_2,399220,2022-02-15,3
category_2,399220,2022-01-07,1
category_2,399220,2021-11-06,5
category_2,399220,2022-02-07,5
category_2,399220,2022-01-19,5
category_2,399220,2022-01-11,2
category_2,399220,2021-12-03,5
category_2,399220,2021-10-14,3
category_2,399220,2021-10-08,2
category_2,399220,2021-10-26,2
category_2,399220,2021-10-06,4
category_2,399220,2021-10-29,2
category_2,399220,2021-10-09,4
category_2,399220,2021-10-18,3
category_2,399220,2021-11-16,1
category_2,399220,2021-10-27,2
category_2,399220,2022-01-25,5
category_2,399220,2022-02-11,11
category_2,399220,2022-01-18,2
category_2,399220,2022-02-17,1
category_2,399220,2021-12-09,1
category_2,399220,2021-10-30,6
category_2,399220,2022-01-04,4
category_2,399220,2021-11-17,3
category_2,399220,2021-10-17,3
category_2,399220,2021-11-18,1
category_2,399220,2021-11-05,3
category_2,399220,2021-11-04,1
category_2,399220,2021-10-25,3
category_2,399220,2021-10-28,2
category_2,399220,2021-11-03,3
category_2,399220,2021-10-13,4
category_2,399220,2021-10-04,4
category_2,87559,2021-12-19,3
category_2,87559,2022-02-13,6
category_2,87559,2022-02-04,5
category_2,87559,2021-12-17,2
category_2,87559,2021-11-13,4
category_2,87559,2022-02-09,1
category_2,87559,2022-01-06,2
category_2,87559,2021-11-09,2
category_2,87559,2021-12-04,1
category_2,87559,2022-01-28,3
category_2,87559,2022-01-17,1
category_2,87559,2021-12-22,10
category_2,87559,2022-01-13,4
category_2,87559,2022-02-08,3
category_2,87559,2021-12-07,2
category_2,87559,2021-11-25,2
category_2,87559,2022-01-05,6
category_2,87559,2021-11-12,3
category_2,87559,2021-10-24,5
category_2,87559,2021-10-16,4
category_2,87559,2021-12-01,1
category_2,87559,2022-01-09,3
category_2,87559,2022-01-29,3
category_2,87559,2022-01-23,1
category_2,87559,2022-01-30,6
category_2,87559,2022-01-08,6
category_2,87559,2022-01-02,1
category_2,87559,2021-12-25,1
category_2,87559,2021-10-22,1
category_2,87559,2022-01-22,2
category_2,87559,2021-11-28,2
category_2,87559,2021-12-12,3
category_2,87559,2022-01-16,1
category_2,87559,2021-12-26,1
category_2,87559,2022-02-03,4
category_2,87559,2021-11-01,1
category_2,87559,2021-11-23,1
category_2,87559,2021-11-11,2
category_2,87559,2021-11-08,2
category_2,87559,2021-10-07,5
category_2,87559,2021-10-01,6
category_2,87559,2021-11-02,1
category_2,87559,2021-11-22,2
category_2,87559,2022-01-03,4
category_2,87559,2021-10-15,1
category_2,87559,2021-10-21,4
category_2,87559,2021-11-24,1
category_2,87559,2021-10-03,1
category_2,87559,2021-11-15,5
category_2,87559,2021-12-23,5
category_2,87559,2021-12-11,4
category_2,87559,2022-02-05,1
category_2,87559,2022-01-01,6
category_2,87559,2022-01-15,4
category_2,87559,2021-12-18,29
category_2,87559,2022-02-06,3
category_2,87559,2021-12-30,5
category_2,87559,2022-01-14,8
category_2,87559,2021-12-08,3
category_2,87559,2021-12-02,2
category_2,87559,2021-11-21,2
category_2,87559,2022-01-26,6
category_2,87559,2022-02-12,5
category_2,87559,2022-02-16,1
category_2,87559,2021-11-29,3
category_2,87559,2021-11-07,1
category_2,87559,2021-11-19,3
category_2,87559,2021-10-02,1
category_2,87559,2022-02-10,11
category_2,87559,2021-11-20,7
category_2,87559,2022-02-14,1
category_2,87559,2022-01-21,3
category_2,87559,2021-12-21,2
category_2,87559,2021-12-13,6
category_2,87559,2021-10-10,1
category_2,87559,2021-12-24,8
category_2,87559,2021-12-31,30
category_2,87559,2022-02-02,1
category_2,87559,2021-11-26,2
category_2,87559,2022-02-01,11
category_2,87559,2021-10-31,2
category_2,87559,2022-01-20,3
category_2,87559,2021-12-14,4
category_2,87559,2021-12-27,4
category_2,87559,2022-01-31,4
category_2,87559,2021-11-14,1
category_2,87559,2022-01-10,7
category_2,87559,2021-12-16,3
category_2,87559,2022-01-12,6
category_2,87559,2022-02-15,4
category_2,87559,2022-01-07,2
category_2,87559,2021-12-28,3
category_2,87559,2021-12-15,1
category_2,87559,2021-11-06,1
category_2,87559,2022-01-24,4
category_2,87559,2022-02-07,2
category_2,87559,2021-12-20,7
category_2,87559,2021-12-03,3
category_2,87559,2022-01-11,1
category_2,87559,2021-12-29,5
category_2,87559,2022-01-19,4
category_2,87559,2021-10-08,3
category_2,87559,2021-10-26,1
category_2,87559,2021-10-14,1
category_2,87559,2021-10-06,2
category_2,87559,2021-10-09,13
category_2,87559,2021-10-29,3
category_2,87559,2021-10-18,8
category_2,87559,2021-10-27,2
category_2,87559,2022-02-17,4
category_2,87559,2022-01-18,4
category_2,87559,2022-01-27,6
category_2,87559,2022-02-11,2
category_2,87559,2022-01-25,3
category_2,87559,2021-11-27,4
category_2,87559,2021-12-09,1
category_2,87559,2021-10-30,5
category_2,87559,2021-11-18,5
category_2,87559,2021-11-17,2
category_2,87559,2021-10-17,1
category_2,87559,2022-01-04,5
category_2,87559,2021-11-05,4
category_2,87559,2021-12-06,2
category_2,87559,2021-11-04,3
category_2,87559,2021-11-30,5
category_2,87559,2021-10-25,3
category_2,87559,2021-10-28,5
category_2,87559,2021-11-03,2
category_2,87559,2021-10-13,3
category_2,87559,2021-10-04,6
category_2,87559,2021-10-12,1
category_2,836152,2021-12-19,2
category_2,836152,2021-11-13,3
category_2,836152,2021-10-23,2
category_2,836152,2022-02-09,3
category_2,836152,2022-01-06,1
category_2,836152,2022-01-13,7
category_2,836152,2022-01-28,3
category_2,836152,2022-01-17,1
category_2,836152,2021-12-22,1
category_2,836152,2022-01-05,3
category_2,836152,2022-02-08,2
category_2,836152,2021-12-01,2
category_2,836152,2021-10-16,4
category_2,836152,2021-10-24,2
category_2,836152,2021-11-12,4
category_2,836152,2021-11-10,2
category_2,836152,2022-01-30,1
category_2,836152,2021-12-25,1
category_2,836152,2022-01-09,3
category_2,836152,2022-01-08,5
category_2,836152,2022-01-02,1
category_2,836152,2022-01-29,2
category_2,836152,2021-10-22,4
category_2,836152,2021-12-26,2
category_2,836152,2021-11-28,2
category_2,836152,2022-02-03,1
category_2,836152,2021-12-12,4
category_2,836152,2022-01-16,7
category_2,836152,2022-01-22,1
category_2,836152,2021-11-01,1
category_2,836152,2021-11-11,3
category_2,836152,2021-11-08,2
category_2,836152,2021-10-20,1
category_2,836152,2021-10-07,2
category_2,836152,2021-10-01,5
category_2,836152,2021-11-02,2
category_2,836152,2021-11-22,1
category_2,836152,2022-01-03,2
category_2,836152,2021-10-03,2
category_2,836152,2021-11-15,1
category_2,836152,2021-10-15,4
category_2,836152,2021-11-24,3
category_2,836152,2021-10-05,3
category_2,836152,2022-02-05,3
category_2,836152,2021-12-11,5
category_2,836152,2021-12-23,3
category_2,836152,2022-01-01,1
category_2,836152,2022-02-06,2
category_2,836152,2022-01-14,8
category_2,836152,2022-01-15,2
category_2,836152,2021-12-30,2
category_2,836152,2021-12-18,3
category_2,836152,2021-12-02,2
category_2,836152,2021-11-21,3
category_2,836152,2021-10-02,2
category_2,836152,2021-11-29,4
category_2,836152,2021-11-19,3
category_2,836152,2021-11-07,2
category_2,836152,2022-02-10,1
category_2,836152,2021-12-21,4
category_2,836152,2022-01-21,4
category_2,836152,2021-12-10,1
category_2,836152,2021-12-13,2
category_2,836152,2021-10-10,6
category_2,836152,2021-12-31,6
category_2,836152,2021-10-31,3
category_2,836152,2021-11-26,3
category_2,836152,2022-02-01,2
category_2,836152,2022-01-20,5
category_2,836152,2022-02-02,2
category_2,836152,2021-12-14,2
category_2,836152,2022-01-10,2
category_2,836152,2022-01-12,4
category_2,836152,2022-01-31,1
category_2,836152,2021-12-16,1
category_2,836152,2021-11-14,2
category_2,836152,2021-12-27,4
category_2,836152,2022-01-07,3
category_2,836152,2021-11-06,2
category_2,836152,2021-12-15,7
category_2,836152,2021-12-28,5
category_2,836152,2022-01-11,2
category_2,836152,2021-12-29,1
category_2,836152,2022-01-19,3
category_2,836152,2021-12-03,10
category_2,836152,2021-10-26,3
category_2,836152,2021-10-14,1
category_2,836152,2021-10-08,1
category_2,836152,2021-10-06,2
category_2,836152,2021-10-09,3
category_2,836152,2021-10-29,4
category_2,836152,2021-11-16,6
category_2,836152,2021-10-18,3
category_2,836152,2021-11-27,3
category_2,836152,2022-01-27,1
category_2,836152,2022-02-11,2
category_2,836152,2022-02-17,9
category_2,836152,2022-01-18,6
category_2,836152,2022-01-25,3
category_2,836152,2021-12-09,5
category_2,836152,2021-10-30,4
category_2,836152,2022-01-04,3
category_2,836152,2021-11-18,5
category_2,836152,2021-11-30,5
category_2,836152,2021-11-05,7
category_2,836152,2021-10-28,3
category_2,836152,2021-10-25,1
category_2,836152,2021-11-03,2
category_2,836152,2021-10-13,1
category_2,836152,2021-10-04,5
category_2,815101,2021-12-19,1
category_2,815101,2022-02-13,3
category_2,815101,2021-12-17,3
category_2,815101,2022-02-04,2
category_2,815101,2021-11-13,4
category_2,815101,2022-01-06,3
category_2,815101,2022-02-09,2
category_2,815101,2021-10-23,13
category_2,815101,2021-11-09,5
category_2,815101,2022-01-28,9
category_2,815101,2021-12-22,3
category_2,815101,2022-01-13,1
category_2,815101,2022-01-17,3
category_2,815101,2021-12-04,1
category_2,815101,2022-02-08,2
category_2,815101,2021-11-25,3
category_2,815101,2021-12-07,1
category_2,815101,2022-01-05,2
category_2,815101,2021-11-10,1
category_2,815101,2021-10-16,4
category_2,815101,2021-11-12,3
category_2,815101,2021-10-24,4
category_2,815101,2021-12-25,2
category_2,815101,2022-01-30,9
category_2,815101,2022-01-23,7
category_2,815101,2022-01-09,2
category_2,815101,2022-01-08,6
category_2,815101,2022-01-29,2
category_2,815101,2022-01-02,3
category_2,815101,2021-10-22,4
category_2,815101,2021-11-28,11
category_2,815101,2021-12-26,5
category_2,815101,2022-01-22,4
category_2,815101,2022-02-03,5
category_2,815101,2022-01-16,5
category_2,815101,2021-11-23,3
category_2,815101,2021-11-01,1
category_2,815101,2021-11-11,4
category_2,815101,2021-11-08,4
category_2,815101,2021-10-20,2
category_2,815101,2021-10-07,4
category_2,815101,2021-10-01,1
category_2,815101,2021-10-19,2
category_2,815101,2022-01-03,5
category_2,815101,2021-11-02,2
category_2,815101,2021-11-22,8
category_2,815101,2021-10-21,3
category_2,815101,2021-10-03,9
category_2,815101,2021-10-15,3
category_2,815101,2021-11-24,3
category_2,815101,2021-10-11,1
category_2,815101,2021-10-05,1
category_2,815101,2022-02-05,2
category_2,815101,2021-12-23,4
category_2,815101,2022-01-01,4
category_2,815101,2022-01-14,2
category_2,815101,2022-01-15,2
category_2,815101,2022-02-06,1
category_2,815101,2021-12-30,7
category_2,815101,2021-12-18,10
category_2,815101,2021-12-05,2
category_2,815101,2021-12-08,3
category_2,815101,2021-12-02,6
category_2,815101,2022-01-26,3
category_2,815101,2021-11-21,3
category_2,815101,2022-02-12,4
category_2,815101,2021-10-02,5
category_2,815101,2021-11-29,2
category_2,815101,2021-11-07,1
category_2,815101,2021-11-19,8
category_2,815101,2021-11-20,3
category_2,815101,2021-12-21,6
category_2,815101,2022-01-21,3
category_2,815101,2021-12-10,18
category_2,815101,2022-02-14,1
category_2,815101,2021-10-10,1
category_2,815101,2021-12-31,5
category_2,815101,2021-12-24,9
category_2,815101,2021-11-26,5
category_2,815101,2022-01-20,6
category_2,815101,2021-10-31,4
category_2,815101,2022-02-02,2
category_2,815101,2022-02-01,2
category_2,815101,2021-12-16,3
category_2,815101,2021-11-14,1
category_2,815101,2022-01-31,2
category_2,815101,2022-01-12,3
category_2,815101,2022-01-10,5
category_2,815101,2021-12-27,2
category_2,815101,2022-01-07,4
category_2,815101,2022-02-15,2
category_2,815101,2021-11-06,4
category_2,815101,2022-01-24,3
category_2,815101,2021-12-28,4
category_2,815101,2022-02-07,3
category_2,815101,2021-12-03,11
category_2,815101,2022-01-11,3
category_2,815101,2022-01-19,2
category_2,815101,2021-12-20,3
category_2,815101,2021-10-26,5
category_2,815101,2021-10-14,2
category_2,815101,2021-10-08,4
category_2,815101,2021-10-06,7
category_2,815101,2021-10-29,4
category_2,815101,2021-10-09,1
category_2,815101,2021-11-16,1
category_2,815101,2021-10-18,3
category_2,815101,2021-10-27,5
category_2,815101,2022-02-17,3
category_2,815101,2022-02-11,7
category_2,815101,2022-01-18,5
category_2,815101,2022-01-27,1
category_2,815101,2022-01-25,4
category_2,815101,2021-11-27,7
category_2,815101,2021-10-30,6
category_2,815101,2021-12-09,1
category_2,815101,2021-10-17,5
category_2,815101,2021-11-17,5
category_2,815101,2021-11-18,1
category_2,815101,2021-12-06,1
category_2,815101,2021-11-30,3
category_2,815101,2021-11-05,7
category_2,815101,2021-11-03,3
category_2,815101,2021-10-28,4
category_2,815101,2021-10-25,3
category_2,815101,2021-10-13,2
category_2,815101,2021-10-04,8
category_2,815101,2021-10-12,4
category_2,267478,2022-02-13,1
category_2,267478,2022-02-04,1
category_2,267478,2021-11-13,1
category_2,267478,2022-01-06,1
category_2,267478,2021-10-23,1
