,CategoryCode,ItemCode,WoY,WeeklySales
2065,category_2,865933,52,11
2066,category_4,872260,1,51
2067,category_4,872260,2,36
2068,category_4,872260,3,10
2069,category_4,872260,4,11
2070,category_4,872260,5,4
2071,category_4,872260,6,12
2072,category_4,872260,7,8
2073,category_4,872260,39,4
2074,category_4,872260,40,17
2075,category_4,872260,41,11
2076,category_4,872260,42,22
2077,category_4,872260,43,15
2078,category_4,872260,44,11
2079,category_4,872260,45,10
2080,category_4,872260,46,7
2081,category_4,872260,47,15
2082,category_4,872260,48,4
2083,category_4,872260,49,17
2084,category_4,872260,50,14
2085,category_4,872260,51,11
2086,category_4,872260,52,21
2087,category_2,877624,1,30
2088,category_2,877624,2,25
2089,category_2,877624,3,25
2090,category_2,877624,4,30
2091,category_2,877624,5,30
2092,category_2,877624,6,22
2093,category_2,877624,7,19
2094,category_2,877624,39,7
2095,category_2,877624,40,47
2096,category_2,877624,41,16
2097,category_2,877624,42,20
2098,category_2,877624,43,33
2099,category_2,877624,44,31
2100,category_2,877624,45,21
2101,category_2,877624,46,21
2102,category_2,877624,47,25
2103,category_2,877624,48,32
2104,category_2,877624,49,39
2105,category_2,877624,50,12
2106,category_2,877624,51,34
2107,category_2,877624,52,69
2108,category_3,893824,1,47
2109,category_3,893824,2,55
2110,category_3,893824,3,29
2111,category_3,893824,4,63
2112,category_3,893824,5,24
2113,category_3,893824,6,27
2114,category_3,893824,7,2
2115,category_3,893824,41,24
2116,category_3,893824,42,23
2117,category_3,893824,43,101
2118,category_3,893824,44,69
2119,category_3,893824,45,66
2120,category_3,893824,46,38
2121,category_3,893824,47,48
2122,category_3,893824,48,50
2123,category_3,893824,49,39
2124,category_3,893824,50,21
2125,category_3,893824,51,24
2126,category_3,893824,52,23
2127,category_2,903976,1,17
2128,category_2,903976,2,22
2129,category_2,903976,3,34
2130,category_2,903976,4,19
2131,category_2,903976,5,33
2132,category_2,903976,6,31
2133,category_2,903976,7,12
2134,category_2,903976,39,41
2135,category_2,903976,40,7
2136,category_2,903976,41,0
2137,category_2,903976,42,11
2138,category_2,903976,43,28
2139,category_2,903976,44,16
2140,category_2,903976,45,20
2141,category_2,903976,46,28
2142,category_2,903976,47,25
2143,category_2,903976,48,33
2144,category_2,903976,49,19
2145,category_2,903976,50,21
2146,category_2,903976,51,8
2147,category_2,903976,52,19
2148,category_1,904984,1,9
2149,category_1,904984,2,11
2150,category_1,904984,3,17
2151,category_1,904984,4,0
2152,category_1,904984,5,9
2153,category_1,904984,6,9
2154,category_1,904984,7,10
2155,category_1,904984,39,2
2156,category_1,904984,40,5
2157,category_1,904984,41,8
2158,category_1,904984,42,1
2159,category_1,904984,43,0
2160,category_1,904984,44,0
2161,category_1,904984,45,5
2162,category_1,904984,46,3
2163,category_1,904984,47,12
2164,category_1,904984,48,11
2165,category_1,904984,49,6
2166,category_1,904984,50,16
2167,category_1,904984,51,3
2168,category_1,904984,52,3
2169,category_2,906586,1,7
2170,category_2,906586,2,10
2171,category_2,906586,3,12
2172,category_2,906586,4,14
2173,category_2,906586,5,10
2174,category_2,906586,6,6
2175,category_2,906586,7,2
2176,category_2,906586,39,2
2177,category_2,906586,40,1
2178,category_2,906586,41,6
2179,category_2,906586,42,8
2180,category_2,906586,43,10
2181,category_2,906586,44,11
2182,category_2,906586,45,10
2183,category_2,906586,46,7
2184,category_2,906586,47,12
2185,category_2,906586,48,12
2186,category_2,906586,49,6
2187,category_2,906586,50,14
2188,category_2,906586,51,10
2189,category_2,906586,52,13
2190,category_2,906595,1,7
2191,category_2,906595,2,9
2192,category_2,906595,3,7
2193,category_2,906595,4,13
2194,category_2,906595,5,14
2195,category_2,906595,6,7
2196,category_2,906595,7,9
2197,category_2,906595,39,2
2198,category_2,906595,40,5
2199,category_2,906595,41,11
2200,category_2,906595,42,6
2201,category_2,906595,43,0
2202,category_2,906595,44,7
2203,category_2,906595,45,10
2204,category_2,906595,46,10
2205,category_2,906595,47,9
2206,category_2,906595,48,9
2207,category_2,906595,49,7
2208,category_2,906595,50,11
2209,category_2,906595,51,17
2210,category_2,906595,52,15
2211,category_2,913561,1,2
2212,category_2,913561,2,10
2213,category_2,913561,3,8
2214,category_2,913561,4,3
2215,category_2,913561,5,7
2216,category_2,913561,6,15
2217,category_2,913561,7,1
2218,category_2,913561,39,3
2219,category_2,913561,40,11
2220,category_2,913561,41,8
2221,category_2,913561,42,6
2222,category_2,913561,43,12
2223,category_2,913561,44,10
2224,category_2,913561,45,15
2225,category_2,913561,46,10
2226,category_2,913561,47,7
2227,category_2,913561,48,10
2228,category_2,913561,49,15
2229,category_2,913561,50,11
2230,category_2,913561,51,5
2231,category_2,913561,52,7
2232,category_2,999403,1,34
2233,category_2,999403,2,13
2234,category_2,999403,3,36
2235,category_2,999403,4,38
2236,category_2,999403,5,16
2237,category_2,999403,6,16
2238,category_2,999403,7,4
2239,category_2,999403,39,2
2240,category_2,999403,40,5
2241,category_2,999403,41,5
2242,category_2,999403,42,3
2243,category_2,999403,43,11
2244,category_2,999403,44,14
2245,category_2,999403,45,15
2246,category_2,999403,46,8
2247,category_2,999403,47,10
2248,category_2,999403,48,6
2249,category_2,999403,49,6
2250,category_2,999403,50,18
2251,category_2,999403,51,14
2252,category_2,999403,52,33
2253,category_4,1003147,1,115
2254,category_4,1003147,2,212
2255,category_4,1003147,3,25
2256,category_4,1003147,4,122
2257,category_4,1003147,5,201
2258,category_4,1003147,6,36
2259,category_4,1003147,39,25
2260,category_4,1003147,40,54
2261,category_4,1003147,41,43
2262,category_4,1003147,42,151
2263,category_4,1003147,43,47
2264,category_4,1003147,44,57
2265,category_4,1003147,45,60
2266,category_4,1003147,46,79
2267,category_4,1003147,47,79
2268,category_4,1003147,48,17
2269,category_4,1003147,49,39
2270,category_4,1003147,50,49
2271,category_4,1003147,51,72
2272,category_4,1003147,52,64
2273,category_4,1003156,1,127
2274,category_4,1003156,2,112
2275,category_4,1003156,3,182
2276,category_4,1003156,4,166
2277,category_4,1003156,5,12
2278,category_4,1003156,6,60
2279,category_4,1003156,39,24
2280,category_4,1003156,40,65
2281,category_4,1003156,41,39
2282,category_4,1003156,42,44
2283,category_4,1003156,43,63
2284,category_4,1003156,44,56
2285,category_4,1003156,45,89
2286,category_4,1003156,46,34
2287,category_4,1003156,47,67
2288,category_4,1003156,48,55
2289,category_4,1003156,49,56
2290,category_4,1003156,50,89
2291,category_4,1003156,51,142
2292,category_4,1003156,52,148
2293,category_4,1003183,1,23
2294,category_4,1003183,2,11
2295,category_4,1003183,3,31
2296,category_4,1003183,4,50
2297,category_4,1003183,5,19
2298,category_4,1003183,6,37
2299,category_4,1003183,7,46
2300,category_4,1003183,39,6
2301,category_4,1003183,40,18
2302,category_4,1003183,41,20
2303,category_4,1003183,42,19
2304,category_4,1003183,43,11
2305,category_4,1003183,44,4
2306,category_4,1003183,45,15
2307,category_4,1003183,46,6
2308,category_4,1003183,47,30
2309,category_4,1003183,48,6
2310,category_4,1003183,49,15
2311,category_4,1003183,50,6
2312,category_4,1003183,51,2
2313,category_4,1003183,52,20
2314,category_4,1003192,1,28
2315,category_4,1003192,2,42
2316,category_4,1003192,3,47
2317,category_4,1003192,4,48
2318,category_4,1003192,5,32
2319,category_4,1003192,6,77
2320,category_4,1003192,7,19
2321,category_4,1003192,39,7
2322,category_4,1003192,40,14
2323,category_4,1003192,41,22
2324,category_4,1003192,42,5
2325,category_4,1003192,43,8
2326,category_4,1003192,44,8
2327,category_4,1003192,45,25
2328,category_4,1003192,46,24
2329,category_4,1003192,47,24
2330,category_4,1003192,48,26
2331,category_4,1003192,49,11
2332,category_4,1003192,50,16
2333,category_4,1003192,51,34
2334,category_4,1003192,52,28
2335,category_2,1006009,1,2
2336,category_2,1006009,2,1
2337,category_2,1006009,3,3
2338,category_2,1006009,4,8
2339,category_2,1006009,5,4
2340,category_2,1006009,6,3
2341,category_2,1006009,39,8
2342,category_2,1006009,40,22
2343,category_2,1006009,41,23
2344,category_2,1006009,42,9
2345,category_2,1006009,43,13
2346,category_2,1006009,44,5
2347,category_2,1006009,45,4
2348,category_2,1006009,46,6
2349,category_2,1006009,47,7
2350,category_2,1006009,48,4
2351,category_2,1006009,49,3
2352,category_2,1006009,50,7
2353,category_2,1006009,51,7
2354,category_2,1006009,52,4
2355,category_2,1006090,1,8
2356,category_2,1006090,2,19
2357,category_2,1006090,3,36
2358,category_2,1006090,4,29
2359,category_2,1006090,5,15
2360,category_2,1006090,6,21
2361,category_2,1006090,7,11
2362,category_2,1006090,39,2
2363,category_2,1006090,40,6
2364,category_2,1006090,41,14
2365,category_2,1006090,42,9
2366,category_2,1006090,43,14
2367,category_2,1006090,44,16
2368,category_2,1006090,45,16
2369,category_2,1006090,46,19
2370,category_2,1006090,47,12
2371,category_2,1006090,48,15
2372,category_2,1006090,49,19
2373,category_2,1006090,50,33
2374,category_2,1006090,51,19
2375,category_2,1006090,52,38
2376,category_2,1006099,1,2
2377,category_2,1006099,2,14
2378,category_2,1006099,3,23
2379,category_2,1006099,4,11
2380,category_2,1006099,5,24
2381,category_2,1006099,6,13
2382,category_2,1006099,7,7
2383,category_2,1006099,39,4
2384,category_2,1006099,40,3
2385,category_2,1006099,41,3
2386,category_2,1006099,42,4
2387,category_2,1006099,43,5
2388,category_2,1006099,44,4
2389,category_2,1006099,45,21
2390,category_2,1006099,46,2
2391,category_2,1006099,47,6
2392,category_2,1006099,48,2
2393,category_2,1006099,49,8
2394,category_2,1006099,50,4
2395,category_2,1006099,51,5
2396,category_2,1006099,52,4
2397,category_2,1006108,1,109
2398,category_2,1006108,2,77
2399,category_2,1006108,3,8
2400,category_2,1006108,4,12
2401,category_2,1006108,5,23
2402,category_2,1006108,6,12
2403,category_2,1006108,7,20
2404,category_2,1006108,39,2
2405,category_2,1006108,40,10
2406,category_2,1006108,41,7
2407,category_2,1006108,42,2
2408,category_2,1006108,43,6
2409,category_2,1006108,44,4
2410,category_2,1006108,45,11
2411,category_2,1006108,46,9
2412,category_2,1006108,47,17
2413,category_2,1006108,48,34
2414,category_2,1006108,49,5
2415,category_2,1006108,50,7
2416,category_2,1006108,51,15
2417,category_2,1006108,52,4
2418,category_2,1010068,1,13
2419,category_2,1010068,2,2
2420,category_2,1010068,3,6
2421,category_2,1010068,4,7
2422,category_2,1010068,5,4
2423,category_2,1010068,6,16
2424,category_2,1010068,7,5
2425,category_2,1010068,39,7
2426,category_2,1010068,40,20
2427,category_2,1010068,41,12
2428,category_2,1010068,42,11
2429,category_2,1010068,43,19
2430,category_2,1010068,44,18
2431,category_2,1010068,45,16
2432,category_2,1010068,46,11
2433,category_2,1010068,47,14
2434,category_2,1010068,48,64
2435,category_2,1010068,49,60
2436,category_2,1010068,50,3
2437,category_2,1010068,51,12
2438,category_2,1010068,52,13
2439,category_3,1013335,1,14
2440,category_3,1013335,2,17
2441,category_3,1013335,3,18
2442,category_3,1013335,4,14
2443,category_3,1013335,5,7
2444,category_3,1013335,6,11
2445,category_3,1013335,7,5
2446,category_3,1013335,39,6
2447,category_3,1013335,40,10
2448,category_3,1013335,41,12
2449,category_3,1013335,42,8
2450,category_3,1013335,43,15
2451,category_3,1013335,44,6
2452,category_3,1013335,45,5
2453,category_3,1013335,46,9
2454,category_3,1013335,47,7
2455,category_3,1013335,48,6
2456,category_3,1013335,49,3
2457,category_3,1013335,50,6
2458,category_3,1013335,51,6
2459,category_3,1013335,52,12
2460,category_1,1015621,1,4
2461,category_1,1015621,2,7
2462,category_1,1015621,3,9
2463,category_1,1015621,4,10
2464,category_1,1015621,5,5
2465,category_1,1015621,6,17
2466,category_1,1015621,7,5
2467,category_1,1015621,39,2
2468,category_1,1015621,40,5
2469,category_1,1015621,41,3
2470,category_1,1015621,42,5
2471,category_1,1015621,43,2
2472,category_1,1015621,44,1
2473,category_1,1015621,45,2
2474,category_1,1015621,46,3
2475,category_1,1015621,47,7
2476,category_1,1015621,48,1
2477,category_1,1015621,49,9
2478,category_1,1015621,50,3
2479,category_1,1015621,51,11
2480,category_1,1015621,52,2
2481,category_1,1021264,1,9
2482,category_1,1021264,2,8
2483,category_1,1021264,3,21
2484,category_1,1021264,4,11
2485,category_1,1021264,5,17
2486,category_1,1021264,6,7
2487,category_1,1021264,7,3
2488,category_1,1021264,39,4
2489,category_1,1021264,40,9
2490,category_1,1021264,41,13
2491,category_1,1021264,42,5
2492,category_1,1021264,43,6
2493,category_1,1021264,44,10
2494,category_1,1021264,45,5
2495,category_1,1021264,46,14
2496,category_1,1021264,47,8
2497,category_1,1021264,48,9
2498,category_1,1021264,49,24
2499,category_1,1021264,50,22
2500,category_1,1021264,51,1
2501,category_1,1021264,52,45
2502,category_4,1024810,1,20
2503,category_4,1024810,2,36
2504,category_4,1024810,3,0
2505,category_4,1024810,4,121
2506,category_4,1024810,5,86
2507,category_4,1024810,6,21
2508,category_4,1024810,7,83
2509,category_4,1024810,39,18
2510,category_4,1024810,40,59
2511,category_4,1024810,41,49
2512,category_4,1024810,42,34
2513,category_4,1024810,43,38
2514,category_4,1024810,44,66
2515,category_4,1024810,45,55
2516,category_4,1024810,46,50
2517,category_4,1024810,47,53
2518,category_4,1024810,48,75
2519,category_4,1024810,49,85
2520,category_4,1024810,50,113
2521,category_4,1024810,51,113
2522,category_4,1024810,52,96
2523,category_2,1026871,1,4
2524,category_2,1026871,2,8
2525,category_2,1026871,3,16
2526,category_2,1026871,4,14
2527,category_2,1026871,5,10
2528,category_2,1026871,6,11
2529,category_2,1026871,7,1
2530,category_2,1026871,39,4
2531,category_2,1026871,40,13
2532,category_2,1026871,41,17
2533,category_2,1026871,42,13
2534,category_2,1026871,43,20
2535,category_2,1026871,44,9
2536,category_2,1026871,45,14
2537,category_2,1026871,46,10
2538,category_2,1026871,47,13
2539,category_2,1026871,48,9
2540,category_2,1026871,49,10
2541,category_2,1026871,50,8
2542,category_2,1026871,51,9
2543,category_2,1026871,52,1
2544,category_1,1030948,1,5
2545,category_1,1030948,2,3
2546,category_1,1030948,3,6
2547,category_1,1030948,4,10
2548,category_1,1030948,5,5
2549,category_1,1030948,6,5
2550,category_1,1030948,7,9
2551,category_1,1030948,40,2
2552,category_1,1030948,41,7
2553,category_1,1030948,42,6
2554,category_1,1030948,43,12
2555,category_1,1030948,44,4
2556,category_1,1030948,45,9
2557,category_1,1030948,46,1
2558,category_1,1030948,47,5
2559,category_1,1030948,48,5
2560,category_1,1030948,49,7
2561,category_1,1030948,50,9
2562,category_1,1030948,51,5
2563,category_1,1030948,52,6
2564,category_1,1032532,1,122
2565,category_1,1032532,2,93
2566,category_1,1032532,3,159
2567,category_1,1032532,4,108
2568,category_1,1032532,5,163
2569,category_1,1032532,6,153
2570,category_1,1032532,7,44
2571,category_1,1032532,39,44
2572,category_1,1032532,40,53
2573,category_1,1032532,41,54
2574,category_1,1032532,42,70
2575,category_1,1032532,43,73
2576,category_1,1032532,44,138
2577,category_1,1032532,45,101
2578,category_1,1032532,46,73
2579,category_1,1032532,47,73
2580,category_1,1032532,48,74
2581,category_1,1032532,49,186
2582,category_1,1032532,50,89
2583,category_1,1032532,51,129
2584,category_1,1032532,52,103
2585,category_1,1032541,1,100
2586,category_1,1032541,2,75
2587,category_1,1032541,3,267
2588,category_1,1032541,4,144
2589,category_1,1032541,5,244
2590,category_1,1032541,6,165
2591,category_1,1032541,7,34
2592,category_1,1032541,39,129
2593,category_1,1032541,40,60
2594,category_1,1032541,41,44
2595,category_1,1032541,42,65
2596,category_1,1032541,43,56
2597,category_1,1032541,44,197
2598,category_1,1032541,45,257
2599,category_1,1032541,46,52
2600,category_1,1032541,47,47
2601,category_1,1032541,48,68
2602,category_1,1032541,49,166
2603,category_1,1032541,50,61
2604,category_1,1032541,51,97
2605,category_1,1032541,52,122
2606,category_1,1032550,1,33
2607,category_1,1032550,2,12
2608,category_1,1032550,3,11
2609,category_1,1032550,4,8
2610,category_1,1032550,5,24
2611,category_1,1032550,6,13
2612,category_1,1032550,7,5
2613,category_1,1032550,39,74
2614,category_1,1032550,40,16
2615,category_1,1032550,41,9
2616,category_1,1032550,42,18
2617,category_1,1032550,43,8
2618,category_1,1032550,44,11
2619,category_1,1032550,45,24
2620,category_1,1032550,46,3
2621,category_1,1032550,47,6
2622,category_1,1032550,48,7
2623,category_1,1032550,49,11
2624,category_1,1032550,50,5
2625,category_1,1032550,51,12
2626,category_1,1032550,52,12
2627,category_1,1032559,1,20
2628,category_1,1032559,2,27
2629,category_1,1032559,3,25
2630,category_1,1032559,4,16
2631,category_1,1032559,5,22
2632,category_1,1032559,6,16
2633,category_1,1032559,7,10
2634,category_1,1032559,39,9
2635,category_1,1032559,40,17
2636,category_1,1032559,41,18
2637,category_1,1032559,42,9
2638,category_1,1032559,43,3
2639,category_1,1032559,44,12
2640,category_1,1032559,45,13
2641,category_1,1032559,46,9
2642,category_1,1032559,47,10
2643,category_1,1032559,48,13
2644,category_1,1032559,49,16
2645,category_1,1032559,50,25
2646,category_1,1032559,51,39
2647,category_1,1032559,52,19
2648,category_1,1032568,1,6
2649,category_1,1032568,2,17
2650,category_1,1032568,3,10
2651,category_1,1032568,4,8
2652,category_1,1032568,5,6
2653,category_1,1032568,6,3
2654,category_1,1032568,7,1
2655,category_1,1032568,39,123
2656,category_1,1032568,40,10
2657,category_1,1032568,41,10
2658,category_1,1032568,42,4
2659,category_1,1032568,43,11
2660,category_1,1032568,44,8
2661,category_1,1032568,45,7
2662,category_1,1032568,46,10
2663,category_1,1032568,47,6
2664,category_1,1032568,48,10
2665,category_1,1032568,49,6
2666,category_1,1032568,50,4
2667,category_1,1032568,51,10
2668,category_1,1032568,52,9
2669,category_1,1032586,1,19
2670,category_1,1032586,2,24
2671,category_1,1032586,3,31
2672,category_1,1032586,4,21
2673,category_1,1032586,5,28
2674,category_1,1032586,6,19
2675,category_1,1032586,7,15
2676,category_1,1032586,39,9
2677,category_1,1032586,40,21
2678,category_1,1032586,41,17
2679,category_1,1032586,42,16
2680,category_1,1032586,43,11
2681,category_1,1032586,44,28
2682,category_1,1032586,45,13
2683,category_1,1032586,46,12
2684,category_1,1032586,47,12
2685,category_1,1032586,48,33
2686,category_1,1032586,49,19
2687,category_1,1032586,50,20
2688,category_1,1032586,51,18
2689,category_1,1032586,52,16
2690,category_2,1044502,1,19
2691,category_2,1044502,2,11
2692,category_2,1044502,3,5
2693,category_2,1044502,4,8
2694,category_2,1044502,5,15
2695,category_2,1044502,6,18
2696,category_2,1044502,7,7
2697,category_2,1044502,39,6
2698,category_2,1044502,40,30
2699,category_2,1044502,41,13
2700,category_2,1044502,42,23
2701,category_2,1044502,43,22
2702,category_2,1044502,44,12
2703,category_2,1044502,45,17
2704,category_2,1044502,46,11
2705,category_2,1044502,47,12
2706,category_2,1044502,48,22
2707,category_2,1044502,49,14
2708,category_2,1044502,50,11
2709,category_2,1044502,51,17
2710,category_2,1044502,52,20
2711,category_1,1044610,1,14
2712,category_1,1044610,2,17
2713,category_1,1044610,3,13
2714,category_1,1044610,4,5
2715,category_1,1044610,5,10
2716,category_1,1044610,6,4
2717,category_1,1044610,7,4
2718,category_1,1044610,39,2
2719,category_1,1044610,40,6
2720,category_1,1044610,41,13
2721,category_1,1044610,42,8
2722,category_1,1044610,43,13
2723,category_1,1044610,44,8
2724,category_1,1044610,45,3
2725,category_1,1044610,46,6
2726,category_1,1044610,47,14
2727,category_1,1044610,48,12
2728,category_1,1044610,49,14
2729,category_1,1044610,50,24
2730,category_1,1044610,51,12
2731,category_1,1044610,52,24
2732,category_1,1044619,1,43
2733,category_1,1044619,2,29
2734,category_1,1044619,3,42
2735,category_1,1044619,4,36
2736,category_1,1044619,5,36
2737,category_1,1044619,6,45
2738,category_1,1044619,7,18
2739,category_1,1044619,39,14
2740,category_1,1044619,40,52
2741,category_1,1044619,41,52
2742,category_1,1044619,42,21
2743,category_1,1044619,43,25
2744,category_1,1044619,44,61
2745,category_1,1044619,45,13
2746,category_1,1044619,46,31
2747,category_1,1044619,47,39
2748,category_1,1044619,48,40
2749,category_1,1044619,49,35
2750,category_1,1044619,50,36
2751,category_1,1044619,51,53
2752,category_1,1044619,52,55
2753,category_1,1044682,1,46
2754,category_1,1044682,2,52
2755,category_1,1044682,3,45
2756,category_1,1044682,4,54
2757,category_1,1044682,5,33
2758,category_1,1044682,6,34
2759,category_1,1044682,7,6
2760,category_1,1044682,39,18
2761,category_1,1044682,40,45
2762,category_1,1044682,41,42
2763,category_1,1044682,42,21
2764,category_1,1044682,43,42
2765,category_1,1044682,44,41
2766,category_1,1044682,45,23
2767,category_1,1044682,46,64
2768,category_1,1044682,47,46
2769,category_1,1044682,48,45
2770,category_1,1044682,49,71
2771,category_1,1044682,50,59
2772,category_1,1044682,51,45
2773,category_1,1044682,52,30
2774,category_1,1044691,1,25
2775,category_1,1044691,2,25
2776,category_1,1044691,3,17
2777,category_1,1044691,4,12
2778,category_1,1044691,5,23
2779,category_1,1044691,6,23
2780,category_1,1044691,7,27
2781,category_1,1044691,39,5
2782,category_1,1044691,40,13
2783,category_1,1044691,41,16
2784,category_1,1044691,42,11
2785,category_1,1044691,43,20
2786,category_1,1044691,44,13
2787,category_1,1044691,45,12
2788,category_1,1044691,46,22
2789,category_1,1044691,47,28
2790,category_1,1044691,48,27
2791,category_1,1044691,49,23
2792,category_1,1044691,50,15
2793,category_1,1044691,51,8
2794,category_1,1044691,52,22
2795,category_3,1047130,1,36
2796,category_3,1047130,2,52
2797,category_3,1047130,3,68
2798,category_3,1047130,4,71
2799,category_3,1047130,5,58
2800,category_3,1047130,6,75
2801,category_3,1047130,7,36
2802,category_3,1047130,39,22
2803,category_3,1047130,40,41
2804,category_3,1047130,41,28
2805,category_3,1047130,42,49
2806,category_3,1047130,43,76
2807,category_3,1047130,44,61
2808,category_3,1047130,45,55
2809,category_3,1047130,46,50
2810,category_3,1047130,47,75
2811,category_3,1047130,48,54
2812,category_3,1047130,49,37
2813,category_3,1047130,50,72
2814,category_3,1047130,51,56
2815,category_3,1047130,52,66
2816,category_1,1047967,1,128
2817,category_1,1047967,2,171
2818,category_1,1047967,3,80
2819,category_1,1047967,4,102
2820,category_1,1047967,5,111
2821,category_1,1047967,6,104
2822,category_1,1047967,7,39
2823,category_1,1047967,39,184
2824,category_1,1047967,40,106
2825,category_1,1047967,41,118
2826,category_1,1047967,42,113
2827,category_1,1047967,43,82
2828,category_1,1047967,44,94
2829,category_1,1047967,45,130
2830,category_1,1047967,46,174
2831,category_1,1047967,47,87
2832,category_1,1047967,48,138
2833,category_1,1047967,49,86
2834,category_1,1047967,50,95
2835,category_1,1047967,51,114
2836,category_1,1047967,52,82
2837,category_1,1048975,1,19
2838,category_1,1048975,2,14
2839,category_1,1048975,3,15
2840,category_1,1048975,4,40
2841,category_1,1048975,5,64
2842,category_1,1048975,6,35
2843,category_1,1048975,7,14
2844,category_1,1048975,39,2
2845,category_1,1048975,40,4
2846,category_1,1048975,41,5
2847,category_1,1048975,42,4
2848,category_1,1048975,43,12
2849,category_1,1048975,44,8
2850,category_1,1048975,45,5
2851,category_1,1048975,46,25
2852,category_1,1048975,47,6
2853,category_1,1048975,48,23
2854,category_1,1048975,49,14
2855,category_1,1048975,50,8
2856,category_1,1048975,51,17
2857,category_1,1048975,52,13
2858,category_1,1049776,1,1
2859,category_1,1049776,2,18
2860,category_1,1049776,3,34
2861,category_1,1049776,4,32
2862,category_1,1049776,5,29
2863,category_1,1049776,6,27
2864,category_1,1049776,7,18
2865,category_1,1049776,39,9
2866,category_1,1049776,40,15
2867,category_1,1049776,41,10
2868,category_1,1049776,42,12
2869,category_1,1049776,43,16
2870,category_1,1049776,44,12
2871,category_1,1049776,45,18
2872,category_1,1049776,46,17
2873,category_1,1049776,47,28
2874,category_1,1049776,48,35
2875,category_1,1049776,49,35
2876,category_1,1049776,50,42
2877,category_1,1049776,51,51
2878,category_1,1049776,52,19
2879,category_1,1050046,1,53
2880,category_1,1050046,2,23
2881,category_1,1050046,3,42
2882,category_1,1050046,4,13
2883,category_1,1050046,5,22
2884,category_1,1050046,6,16
2885,category_1,1050046,7,8
2886,category_1,1050046,39,8
2887,category_1,1050046,40,9
2888,category_1,1050046,41,12
2889,category_1,1050046,42,16
2890,category_1,1050046,43,22
2891,category_1,1050046,44,17
2892,category_1,1050046,45,11
2893,category_1,1050046,46,37
2894,category_1,1050046,47,32
2895,category_1,1050046,48,19
2896,category_1,1050046,49,69
2897,category_1,1050046,50,30
2898,category_1,1050046,51,19
2899,category_1,1050046,52,39
2900,category_1,1054978,1,49
2901,category_1,1054978,2,72
2902,category_1,1054978,3,51
2903,category_1,1054978,4,54
2904,category_1,1054978,5,60
2905,category_1,1054978,6,48
2906,category_1,1054978,7,53
2907,category_1,1054978,39,22
2908,category_1,1054978,40,60
2909,category_1,1054978,41,77
2910,category_1,1054978,42,63
2911,category_1,1054978,43,38
2912,category_1,1054978,44,62
2913,category_1,1054978,45,39
2914,category_1,1054978,46,41
2915,category_1,1054978,47,75
2916,category_1,1054978,48,42
2917,category_1,1054978,49,49
2918,category_1,1054978,50,42
2919,category_1,1054978,51,34
2920,category_1,1054978,52,25
2921,category_1,1056463,1,39
2922,category_1,1056463,2,43
2923,category_1,1056463,3,57
2924,category_1,1056463,4,72
2925,category_1,1056463,5,116
2926,category_1,1056463,6,33
2927,category_1,1056463,7,13
2928,category_1,1056463,39,9
2929,category_1,1056463,40,21
2930,category_1,1056463,41,25
2931,category_1,1056463,42,37
2932,category_1,1056463,43,37
2933,category_1,1056463,44,63
2934,category_1,1056463,45,39
2935,category_1,1056463,46,29
2936,category_1,1056463,47,30
2937,category_1,1056463,48,66
2938,category_1,1056463,49,22
2939,category_1,1056463,50,38
2940,category_1,1056463,51,46
2941,category_1,1056463,52,118
2942,category_1,1058713,1,41
2943,category_1,1058713,2,41
2944,category_1,1058713,3,46
2945,category_1,1058713,4,37
2946,category_1,1058713,5,51
2947,category_1,1058713,6,69
2948,category_1,1058713,7,40
2949,category_1,1058713,39,36
2950,category_1,1058713,40,30
2951,category_1,1058713,41,27
2952,category_1,1058713,42,23
2953,category_1,1058713,43,40
2954,category_1,1058713,44,34
2955,category_1,1058713,45,30
2956,category_1,1058713,46,40
2957,category_1,1058713,47,27
2958,category_1,1058713,48,43
2959,category_1,1058713,49,41
2960,category_1,1058713,50,60
2961,category_1,1058713,51,57
2962,category_1,1058713,52,38
2963,category_3,1060630,1,33
2964,category_3,1060630,2,18
2965,category_3,1060630,3,20
2966,category_3,1060630,4,24
2967,category_3,1060630,5,30
2968,category_3,1060630,6,22
2969,category_3,1060630,7,9
2970,category_3,1060630,39,33
2971,category_3,1060630,40,49
2972,category_3,1060630,41,38
2973,category_3,1060630,42,45
2974,category_3,1060630,43,39
2975,category_3,1060630,44,46
2976,category_3,1060630,45,40
2977,category_3,1060630,46,34
2978,category_3,1060630,47,43
2979,category_3,1060630,48,33
2980,category_3,1060630,49,25
2981,category_3,1060630,50,49
2982,category_3,1060630,51,21
2983,category_3,1060630,52,33
2984,category_4,1060909,1,79
2985,category_4,1060909,2,128
2986,category_4,1060909,3,71
2987,category_4,1060909,4,67
2988,category_4,1060909,5,0
2989,category_4,1060909,6,179
2990,category_4,1060909,7,25
2991,category_4,1060909,39,13
2992,category_4,1060909,40,110
2993,category_4,1060909,41,17
2994,category_4,1060909,42,60
2995,category_4,1060909,43,56
2996,category_4,1060909,44,33
2997,category_4,1060909,45,102
2998,category_4,1060909,46,66
2999,category_4,1060909,47,62
3000,category_4,1060909,48,61
3001,category_4,1060909,49,66
3002,category_4,1060909,50,32
3003,category_4,1060909,51,90
3004,category_4,1060909,52,81
3005,category_1,1061341,1,69
3006,category_1,1061341,2,12
3007,category_1,1061341,3,17
3008,category_1,1061341,4,17
