ItemCode,Date,DailySales,CategoryCode
836584,2021-12-27,9.0,category_4
836584,2021-12-28,30.0,category_4
836584,2021-12-29,7.0,category_4
836584,2021-12-30,12.0,category_4
836584,2021-12-31,30.0,category_4
836584,2022-01-01,18.0,category_4
836584,2022-01-02,23.0,category_4
836584,2022-01-03,15.0,category_4
836584,2022-01-04,35.0,category_4
836584,2022-01-05,38.0,category_4
836584,2022-01-06,10.0,category_4
836584,2022-01-07,19.0,category_4
836584,2022-01-08,80.0,category_4
836584,2022-01-09,74.0,category_4
836584,2022-01-10,24.0,category_4
836584,2022-01-11,14.0,category_4
836584,2022-01-12,,category_4
836584,2022-01-13,,category_4
836584,2022-01-14,,category_4
836584,2022-01-15,,category_4
836584,2022-01-16,,category_4
836584,2022-01-17,,category_4
836584,2022-01-18,,category_4
836584,2022-01-19,,category_4
836584,2022-01-20,,category_4
836584,2022-01-21,,category_4
836584,2022-01-22,,category_4
836584,2022-01-23,,category_4
836584,2022-01-24,,category_4
836584,2022-01-25,,category_4
836584,2022-01-26,3.0,category_4
836584,2022-01-27,24.0,category_4
836584,2022-01-28,45.0,category_4
836584,2022-01-29,27.0,category_4
836584,2022-01-30,19.0,category_4
836584,2022-01-31,26.0,category_4
836584,2022-02-01,46.0,category_4
836584,2022-02-02,104.0,category_4
836584,2022-02-03,35.0,category_4
836584,2022-02-04,31.0,category_4
837943,2021-10-01,7.0,category_2
837943,2021-10-02,20.0,category_2
837943,2021-10-03,13.0,category_2
837943,2021-10-04,20.0,category_2
837943,2021-10-05,11.0,category_2
837943,2021-10-06,13.0,category_2
837943,2021-10-07,5.0,category_2
837943,2021-10-08,5.0,category_2
837943,2021-10-09,19.0,category_2
837943,2021-10-10,12.0,category_2
837943,2021-10-11,3.0,category_2
837943,2021-10-12,17.0,category_2
837943,2021-10-13,8.0,category_2
837943,2021-10-14,6.0,category_2
837943,2021-10-15,4.0,category_2
837943,2021-10-16,7.0,category_2
837943,2021-10-17,5.0,category_2
837943,2021-10-18,5.0,category_2
837943,2021-10-19,12.0,category_2
837943,2021-10-20,8.0,category_2
837943,2021-10-21,13.0,category_2
837943,2021-10-22,15.0,category_2
837943,2021-10-23,15.0,category_2
837943,2021-10-24,12.0,category_2
837943,2021-10-25,16.0,category_2
837943,2021-10-26,9.0,category_2
837943,2021-10-27,31.0,category_2
837943,2021-10-28,6.0,category_2
837943,2021-10-29,9.0,category_2
837943,2021-10-30,15.0,category_2
837943,2021-10-31,16.0,category_2
837943,2021-11-01,14.0,category_2
837943,2021-11-02,13.0,category_2
837943,2021-11-03,5.0,category_2
837943,2021-11-04,9.0,category_2
837943,2021-11-05,20.0,category_2
837943,2021-11-06,8.0,category_2
837943,2021-11-07,20.0,category_2
837943,2021-11-08,12.0,category_2
837943,2021-11-09,10.0,category_2
837943,2021-11-10,11.0,category_2
837943,2021-11-11,16.0,category_2
837943,2021-11-12,13.0,category_2
837943,2021-11-13,6.0,category_2
837943,2021-11-14,11.0,category_2
837943,2021-11-15,21.0,category_2
837943,2021-11-16,13.0,category_2
837943,2021-11-17,7.0,category_2
837943,2021-11-18,9.0,category_2
837943,2021-11-19,17.0,category_2
837943,2021-11-20,21.0,category_2
837943,2021-11-21,19.0,category_2
837943,2021-11-22,7.0,category_2
837943,2021-11-23,7.0,category_2
837943,2021-11-24,13.0,category_2
837943,2021-11-25,27.0,category_2
837943,2021-11-26,18.0,category_2
837943,2021-11-27,14.0,category_2
837943,2021-11-28,16.0,category_2
837943,2021-11-29,9.0,category_2
837943,2021-11-30,10.0,category_2
837943,2021-12-01,20.0,category_2
837943,2021-12-02,16.0,category_2
837943,2021-12-03,7.0,category_2
837943,2021-12-04,16.0,category_2
837943,2021-12-05,16.0,category_2
837943,2021-12-06,6.0,category_2
837943,2021-12-07,7.0,category_2
837943,2021-12-08,21.0,category_2
837943,2021-12-09,12.0,category_2
837943,2021-12-10,24.0,category_2
837943,2021-12-11,11.0,category_2
837943,2021-12-12,15.0,category_2
837943,2021-12-13,5.0,category_2
837943,2021-12-14,4.0,category_2
837943,2021-12-15,7.0,category_2
837943,2021-12-16,27.0,category_2
837943,2021-12-17,10.0,category_2
837943,2021-12-18,16.0,category_2
837943,2021-12-19,15.0,category_2
837943,2021-12-20,14.0,category_2
837943,2021-12-21,17.0,category_2
837943,2021-12-22,14.0,category_2
837943,2021-12-23,12.0,category_2
837943,2021-12-24,9.0,category_2
837943,2021-12-25,13.0,category_2
837943,2021-12-26,10.0,category_2
837943,2021-12-27,4.0,category_2
837943,2021-12-28,18.0,category_2
837943,2021-12-29,9.0,category_2
837943,2021-12-30,14.0,category_2
837943,2021-12-31,21.0,category_2
837943,2022-01-01,15.0,category_2
837943,2022-01-02,7.0,category_2
837943,2022-01-03,13.0,category_2
837943,2022-01-04,8.0,category_2
837943,2022-01-05,2.0,category_2
837943,2022-01-06,5.0,category_2
837943,2022-01-07,9.0,category_2
837943,2022-01-08,10.0,category_2
837943,2022-01-09,16.0,category_2
837943,2022-01-10,13.0,category_2
837943,2022-01-11,6.0,category_2
837943,2022-01-12,4.0,category_2
837943,2022-01-13,4.0,category_2
837943,2022-01-14,11.0,category_2
837943,2022-01-15,9.0,category_2
837943,2022-01-16,8.0,category_2
837943,2022-01-17,20.0,category_2
837943,2022-01-18,18.0,category_2
837943,2022-01-19,10.0,category_2
837943,2022-01-20,37.0,category_2
837943,2022-01-21,10.0,category_2
837943,2022-01-22,6.0,category_2
837943,2022-01-23,11.0,category_2
837943,2022-01-24,14.0,category_2
837943,2022-01-25,16.0,category_2
837943,2022-01-26,8.0,category_2
837943,2022-01-27,13.0,category_2
837943,2022-01-28,16.0,category_2
837943,2022-01-29,12.0,category_2
837943,2022-01-30,9.0,category_2
837943,2022-01-31,9.0,category_2
837943,2022-02-01,13.0,category_2
837943,2022-02-02,18.0,category_2
837943,2022-02-03,24.0,category_2
837943,2022-02-04,13.0,category_2
837943,2022-02-05,8.0,category_2
837943,2022-02-06,10.0,category_2
837943,2022-02-07,8.0,category_2
837943,2022-02-08,7.0,category_2
837943,2022-02-09,10.0,category_2
837943,2022-02-10,21.0,category_2
837943,2022-02-11,8.0,category_2
837943,2022-02-12,15.0,category_2
837943,2022-02-13,9.0,category_2
838456,2021-10-01,1.0,category_2
838456,2021-10-02,2.0,category_2
838456,2021-10-03,2.0,category_2
838456,2021-10-04,5.0,category_2
838456,2021-10-05,1.0,category_2
838456,2021-10-06,1.0,category_2
838456,2021-10-07,1.0,category_2
838456,2021-10-08,,category_2
838456,2021-10-09,1.0,category_2
838456,2021-10-10,2.0,category_2
838456,2021-10-11,1.0,category_2
838456,2021-10-12,2.0,category_2
838456,2021-10-13,1.0,category_2
838456,2021-10-14,4.0,category_2
838456,2021-10-15,2.0,category_2
838456,2021-10-16,1.0,category_2
838456,2021-10-17,2.0,category_2
838456,2021-10-18,,category_2
838456,2021-10-19,2.0,category_2
838456,2021-10-20,3.0,category_2
838456,2021-10-21,1.0,category_2
838456,2021-10-22,,category_2
838456,2021-10-23,1.0,category_2
838456,2021-10-24,1.0,category_2
838456,2021-10-25,1.0,category_2
838456,2021-10-26,1.0,category_2
838456,2021-10-27,1.0,category_2
838456,2021-10-28,2.0,category_2
838456,2021-10-29,3.0,category_2
838456,2021-10-30,6.0,category_2
838456,2021-10-31,2.0,category_2
838456,2021-11-01,5.0,category_2
838456,2021-11-02,2.0,category_2
838456,2021-11-03,1.0,category_2
838456,2021-11-04,,category_2
838456,2021-11-05,2.0,category_2
838456,2021-11-06,,category_2
838456,2021-11-07,1.0,category_2
838456,2021-11-08,2.0,category_2
838456,2021-11-09,2.0,category_2
838456,2021-11-10,1.0,category_2
838456,2021-11-11,1.0,category_2
838456,2021-11-12,2.0,category_2
838456,2021-11-13,4.0,category_2
838456,2021-11-14,1.0,category_2
838456,2021-11-15,1.0,category_2
838456,2021-11-16,2.0,category_2
838456,2021-11-17,6.0,category_2
838456,2021-11-18,3.0,category_2
838456,2021-11-19,2.0,category_2
838456,2021-11-20,,category_2
838456,2021-11-21,4.0,category_2
838456,2021-11-22,2.0,category_2
838456,2021-11-23,,category_2
838456,2021-11-24,,category_2
838456,2021-11-25,2.0,category_2
838456,2021-11-26,5.0,category_2
838456,2021-11-27,2.0,category_2
838456,2021-11-28,6.0,category_2
838456,2021-11-29,4.0,category_2
838456,2021-11-30,,category_2
838456,2021-12-01,3.0,category_2
838456,2021-12-02,5.0,category_2
838456,2021-12-03,5.0,category_2
838456,2021-12-04,3.0,category_2
838456,2021-12-05,1.0,category_2
838456,2021-12-06,,category_2
838456,2021-12-07,3.0,category_2
838456,2021-12-08,2.0,category_2
838456,2021-12-09,3.0,category_2
838456,2021-12-10,1.0,category_2
838456,2021-12-11,3.0,category_2
838456,2021-12-12,6.0,category_2
838456,2021-12-13,,category_2
838456,2021-12-14,2.0,category_2
838456,2021-12-15,5.0,category_2
838456,2021-12-16,2.0,category_2
838456,2021-12-17,2.0,category_2
838456,2021-12-18,2.0,category_2
838456,2021-12-19,5.0,category_2
838456,2021-12-20,2.0,category_2
838456,2021-12-21,7.0,category_2
838456,2021-12-22,3.0,category_2
838456,2021-12-23,4.0,category_2
838456,2021-12-24,4.0,category_2
838456,2021-12-25,2.0,category_2
838456,2021-12-26,2.0,category_2
838456,2021-12-27,4.0,category_2
838456,2021-12-28,2.0,category_2
838456,2021-12-29,1.0,category_2
838456,2021-12-30,1.0,category_2
838456,2021-12-31,6.0,category_2
838456,2022-01-01,8.0,category_2
838456,2022-01-02,3.0,category_2
838456,2022-01-03,4.0,category_2
838456,2022-01-04,2.0,category_2
838456,2022-01-05,,category_2
838456,2022-01-06,2.0,category_2
838456,2022-01-07,3.0,category_2
838456,2022-01-08,2.0,category_2
838456,2022-01-09,6.0,category_2
838456,2022-01-10,2.0,category_2
838456,2022-01-11,1.0,category_2
838456,2022-01-12,9.0,category_2
838456,2022-01-13,3.0,category_2
838456,2022-01-14,6.0,category_2
838456,2022-01-15,,category_2
838456,2022-01-16,2.0,category_2
838456,2022-01-17,1.0,category_2
838456,2022-01-18,2.0,category_2
838456,2022-01-19,2.0,category_2
838456,2022-01-20,4.0,category_2
838456,2022-01-21,6.0,category_2
838456,2022-01-22,,category_2
838456,2022-01-23,2.0,category_2
838456,2022-01-24,1.0,category_2
838456,2022-01-25,,category_2
838456,2022-01-26,3.0,category_2
838456,2022-01-27,4.0,category_2
838456,2022-01-28,2.0,category_2
838456,2022-01-29,1.0,category_2
838456,2022-01-30,2.0,category_2
838456,2022-01-31,1.0,category_2
838456,2022-02-01,1.0,category_2
838456,2022-02-02,1.0,category_2
838456,2022-02-03,4.0,category_2
838456,2022-02-04,4.0,category_2
838456,2022-02-05,1.0,category_2
838456,2022-02-06,2.0,category_2
838456,2022-02-07,1.0,category_2
838456,2022-02-08,1.0,category_2
838456,2022-02-09,2.0,category_2
838456,2022-02-10,3.0,category_2
838456,2022-02-11,2.0,category_2
838456,2022-02-12,2.0,category_2
838456,2022-02-13,2.0,category_2
839356,2021-10-01,1.0,category_1
839356,2021-10-02,1.0,category_1
839356,2021-10-03,4.0,category_1
839356,2021-10-04,,category_1
839356,2021-10-05,1.0,category_1
839356,2021-10-06,,category_1
839356,2021-10-07,3.0,category_1
839356,2021-10-08,17.0,category_1
839356,2021-10-09,,category_1
839356,2021-10-10,,category_1
839356,2021-10-11,2.0,category_1
839356,2021-10-12,17.0,category_1
839356,2021-10-13,,category_1
839356,2021-10-14,6.0,category_1
839356,2021-10-15,4.0,category_1
839356,2021-10-16,,category_1
839356,2021-10-17,1.0,category_1
839356,2021-10-18,34.0,category_1
839356,2021-10-19,3.0,category_1
839356,2021-10-20,,category_1
839356,2021-10-21,6.0,category_1
839356,2021-10-22,9.0,category_1
839356,2021-10-23,1.0,category_1
839356,2021-10-24,,category_1
839356,2021-10-25,2.0,category_1
839356,2021-10-26,8.0,category_1
839356,2021-10-27,9.0,category_1
839356,2021-10-28,3.0,category_1
839356,2021-10-29,53.0,category_1
839356,2021-10-30,14.0,category_1
839356,2021-10-31,,category_1
839356,2021-11-01,5.0,category_1
839356,2021-11-02,4.0,category_1
839356,2021-11-03,,category_1
839356,2021-11-04,,category_1
839356,2021-11-05,5.0,category_1
839356,2021-11-06,1.0,category_1
839356,2021-11-07,3.0,category_1
839356,2021-11-08,,category_1
839356,2021-11-09,52.0,category_1
839356,2021-11-10,1.0,category_1
839356,2021-11-11,,category_1
839356,2021-11-12,1.0,category_1
839356,2021-11-13,1.0,category_1
839356,2021-11-14,2.0,category_1
839356,2021-11-15,3.0,category_1
839356,2021-11-16,2.0,category_1
839356,2021-11-17,8.0,category_1
839356,2021-11-18,4.0,category_1
839356,2021-11-19,,category_1
839356,2021-11-20,15.0,category_1
839356,2021-11-21,6.0,category_1
839356,2021-11-22,5.0,category_1
839356,2021-11-23,5.0,category_1
839356,2021-11-24,4.0,category_1
839356,2021-11-25,2.0,category_1
839356,2021-11-26,7.0,category_1
839356,2021-11-27,5.0,category_1
839356,2021-11-28,,category_1
839356,2021-11-29,,category_1
839356,2021-11-30,4.0,category_1
839356,2021-12-01,3.0,category_1
839356,2021-12-02,,category_1
839356,2021-12-03,2.0,category_1
839356,2021-12-04,2.0,category_1
839356,2021-12-05,2.0,category_1
839356,2021-12-06,25.0,category_1
839356,2021-12-07,,category_1
839356,2021-12-08,,category_1
839356,2021-12-09,3.0,category_1
839356,2021-12-10,2.0,category_1
839356,2021-12-11,1.0,category_1
839356,2021-12-12,15.0,category_1
839356,2021-12-13,1.0,category_1
839356,2021-12-14,5.0,category_1
839356,2021-12-15,2.0,category_1
839356,2021-12-16,7.0,category_1
839356,2021-12-17,11.0,category_1
839356,2021-12-18,5.0,category_1
839356,2021-12-19,2.0,category_1
839356,2021-12-20,7.0,category_1
839356,2021-12-21,2.0,category_1
839356,2021-12-22,8.0,category_1
839356,2021-12-23,,category_1
839356,2021-12-24,6.0,category_1
839356,2021-12-25,3.0,category_1
839356,2021-12-26,6.0,category_1
839356,2021-12-27,1.0,category_1
839356,2021-12-28,4.0,category_1
839356,2021-12-29,1.0,category_1
839356,2021-12-30,8.0,category_1
839356,2021-12-31,5.0,category_1
839356,2022-01-01,1.0,category_1
839356,2022-01-02,5.0,category_1
839356,2022-01-03,11.0,category_1
839356,2022-01-04,4.0,category_1
839356,2022-01-05,10.0,category_1
839356,2022-01-06,11.0,category_1
839356,2022-01-07,13.0,category_1
839356,2022-01-08,13.0,category_1
839356,2022-01-09,6.0,category_1
839356,2022-01-10,2.0,category_1
839356,2022-01-11,9.0,category_1
839356,2022-01-12,3.0,category_1
839356,2022-01-13,10.0,category_1
839356,2022-01-14,3.0,category_1
839356,2022-01-15,2.0,category_1
839356,2022-01-16,6.0,category_1
839356,2022-01-17,10.0,category_1
839356,2022-01-18,8.0,category_1
839356,2022-01-19,116.0,category_1
839356,2022-01-20,6.0,category_1
839356,2022-01-21,1.0,category_1
839356,2022-01-22,3.0,category_1
839356,2022-01-23,4.0,category_1
839356,2022-01-24,1.0,category_1
839356,2022-01-25,,category_1
839356,2022-01-26,,category_1
839356,2022-01-27,86.0,category_1
839356,2022-01-28,1.0,category_1
839356,2022-01-29,1.0,category_1
839356,2022-01-30,5.0,category_1
839356,2022-01-31,3.0,category_1
839356,2022-02-01,9.0,category_1
839356,2022-02-02,13.0,category_1
839356,2022-02-03,2.0,category_1
839356,2022-02-04,5.0,category_1
839356,2022-02-05,6.0,category_1
839356,2022-02-06,35.0,category_1
839356,2022-02-07,11.0,category_1
839356,2022-02-08,10.0,category_1
839356,2022-02-09,20.0,category_1
839356,2022-02-10,13.0,category_1
839356,2022-02-11,12.0,category_1
839356,2022-02-12,9.0,category_1
839356,2022-02-13,17.0,category_1
839374,2021-10-01,6.0,category_1
839374,2021-10-02,11.0,category_1
839374,2021-10-03,13.0,category_1
839374,2021-10-04,2.0,category_1
839374,2021-10-05,,category_1
839374,2021-10-06,6.0,category_1
839374,2021-10-07,2.0,category_1
839374,2021-10-08,,category_1
839374,2021-10-09,3.0,category_1
839374,2021-10-10,,category_1
839374,2021-10-11,3.0,category_1
839374,2021-10-12,5.0,category_1
839374,2021-10-13,4.0,category_1
839374,2021-10-14,4.0,category_1
839374,2021-10-15,4.0,category_1
839374,2021-10-16,,category_1
839374,2021-10-17,5.0,category_1
839374,2021-10-18,4.0,category_1
839374,2021-10-19,2.0,category_1
839374,2021-10-20,1.0,category_1
839374,2021-10-21,3.0,category_1
839374,2021-10-22,1.0,category_1
839374,2021-10-23,,category_1
839374,2021-10-24,2.0,category_1
839374,2021-10-25,7.0,category_1
839374,2021-10-26,4.0,category_1
839374,2021-10-27,4.0,category_1
839374,2021-10-28,3.0,category_1
839374,2021-10-29,16.0,category_1
839374,2021-10-30,12.0,category_1
839374,2021-10-31,32.0,category_1
839374,2021-11-01,1.0,category_1
839374,2021-11-02,8.0,category_1
839374,2021-11-03,9.0,category_1
839374,2021-11-04,16.0,category_1
839374,2021-11-05,1.0,category_1
839374,2021-11-06,,category_1
839374,2021-11-07,3.0,category_1
839374,2021-11-08,,category_1
839374,2021-11-09,,category_1
839374,2021-11-10,2.0,category_1
839374,2021-11-11,8.0,category_1
839374,2021-11-12,2.0,category_1
839374,2021-11-13,3.0,category_1
839374,2021-11-14,4.0,category_1
839374,2021-11-15,,category_1
839374,2021-11-16,2.0,category_1
839374,2021-11-17,5.0,category_1
839374,2021-11-18,,category_1
839374,2021-11-19,,category_1
839374,2021-11-20,5.0,category_1
839374,2021-11-21,2.0,category_1
839374,2021-11-22,8.0,category_1
839374,2021-11-23,,category_1
839374,2021-11-24,1.0,category_1
839374,2021-11-25,5.0,category_1
839374,2021-11-26,17.0,category_1
839374,2021-11-27,5.0,category_1
839374,2021-11-28,1.0,category_1
839374,2021-11-29,3.0,category_1
839374,2021-11-30,15.0,category_1
839374,2021-12-01,2.0,category_1
839374,2021-12-02,1.0,category_1
839374,2021-12-03,1.0,category_1
839374,2021-12-04,4.0,category_1
839374,2021-12-05,2.0,category_1
839374,2021-12-06,9.0,category_1
839374,2021-12-07,1.0,category_1
839374,2021-12-08,,category_1
839374,2021-12-09,,category_1
839374,2021-12-10,,category_1
839374,2021-12-11,5.0,category_1
839374,2021-12-12,5.0,category_1
839374,2021-12-13,1.0,category_1
839374,2021-12-14,4.0,category_1
839374,2021-12-15,6.0,category_1
839374,2021-12-16,2.0,category_1
839374,2021-12-17,23.0,category_1
839374,2021-12-18,4.0,category_1
839374,2021-12-19,10.0,category_1
839374,2021-12-20,5.0,category_1
839374,2021-12-21,5.0,category_1
839374,2021-12-22,1.0,category_1
839374,2021-12-23,4.0,category_1
839374,2021-12-24,3.0,category_1
839374,2021-12-25,7.0,category_1
839374,2021-12-26,2.0,category_1
839374,2021-12-27,11.0,category_1
839374,2021-12-28,10.0,category_1
839374,2021-12-29,6.0,category_1
839374,2021-12-30,6.0,category_1
839374,2021-12-31,10.0,category_1
839374,2022-01-01,,category_1
839374,2022-01-02,14.0,category_1
839374,2022-01-03,55.0,category_1
839374,2022-01-04,8.0,category_1
839374,2022-01-05,6.0,category_1
839374,2022-01-06,9.0,category_1
839374,2022-01-07,13.0,category_1
839374,2022-01-08,1.0,category_1
839374,2022-01-09,15.0,category_1
839374,2022-01-10,6.0,category_1
839374,2022-01-11,18.0,category_1
839374,2022-01-12,10.0,category_1
839374,2022-01-13,11.0,category_1
839374,2022-01-14,,category_1
839374,2022-01-15,,category_1
839374,2022-01-16,10.0,category_1
839374,2022-01-17,1.0,category_1
839374,2022-01-18,8.0,category_1
839374,2022-01-19,39.0,category_1
839374,2022-01-20,,category_1
839374,2022-01-21,,category_1
839374,2022-01-22,,category_1
839374,2022-01-23,,category_1
839374,2022-01-24,,category_1
839374,2022-01-25,,category_1
839374,2022-01-26,,category_1
839374,2022-01-27,,category_1
839374,2022-01-28,28.0,category_1
839374,2022-01-29,3.0,category_1
839374,2022-01-30,4.0,category_1
839374,2022-01-31,5.0,category_1
839374,2022-02-01,9.0,category_1
839374,2022-02-02,4.0,category_1
839374,2022-02-03,4.0,category_1
839374,2022-02-04,,category_1
839374,2022-02-05,5.0,category_1
839374,2022-02-06,20.0,category_1
839374,2022-02-07,15.0,category_1
839374,2022-02-08,2.0,category_1
839374,2022-02-09,8.0,category_1
839374,2022-02-10,9.0,category_1
839374,2022-02-11,10.0,category_1
839374,2022-02-12,6.0,category_1
839374,2022-02-13,13.0,category_1
858886,2021-10-01,1.0,category_2
858886,2021-10-02,1.0,category_2
858886,2021-10-03,3.0,category_2
858886,2021-10-04,,category_2
858886,2021-10-05,1.0,category_2
858886,2021-10-06,2.0,category_2
858886,2021-10-07,1.0,category_2
858886,2021-10-08,2.0,category_2
858886,2021-10-09,4.0,category_2
858886,2021-10-10,,category_2
858886,2021-10-11,,category_2
858886,2021-10-12,1.0,category_2
858886,2021-10-13,1.0,category_2
858886,2021-10-14,4.0,category_2
858886,2021-10-15,,category_2
858886,2021-10-16,10.0,category_2
858886,2021-10-17,,category_2
858886,2021-10-18,1.0,category_2
858886,2021-10-19,,category_2
858886,2021-10-20,1.0,category_2
858886,2021-10-21,2.0,category_2
858886,2021-10-22,,category_2
858886,2021-10-23,1.0,category_2
858886,2021-10-24,2.0,category_2
858886,2021-10-25,1.0,category_2
858886,2021-10-26,,category_2
858886,2021-10-27,,category_2
858886,2021-10-28,5.0,category_2
858886,2021-10-29,4.0,category_2
858886,2021-10-30,4.0,category_2
858886,2021-10-31,,category_2
858886,2021-11-01,2.0,category_2
858886,2021-11-02,,category_2
858886,2021-11-03,,category_2
858886,2021-11-04,2.0,category_2
858886,2021-11-05,1.0,category_2
858886,2021-11-06,2.0,category_2
858886,2021-11-07,2.0,category_2
858886,2021-11-08,,category_2
858886,2021-11-09,1.0,category_2
858886,2021-11-10,,category_2
858886,2021-11-11,,category_2
858886,2021-11-12,,category_2
858886,2021-11-13,2.0,category_2
858886,2021-11-14,1.0,category_2
858886,2021-11-15,,category_2
858886,2021-11-16,,category_2
858886,2021-11-17,,category_2
858886,2021-11-18,2.0,category_2
858886,2021-11-19,,category_2
858886,2021-11-20,,category_2
858886,2021-11-21,6.0,category_2
858886,2021-11-22,,category_2
858886,2021-11-23,1.0,category_2
858886,2021-11-24,4.0,category_2
858886,2021-11-25,,category_2
858886,2021-11-26,,category_2
858886,2021-11-27,2.0,category_2
858886,2021-11-28,1.0,category_2
858886,2021-11-29,2.0,category_2
858886,2021-11-30,1.0,category_2
858886,2021-12-01,4.0,category_2
858886,2021-12-02,1.0,category_2
858886,2021-12-03,,category_2
858886,2021-12-04,8.0,category_2
858886,2021-12-05,3.0,category_2
858886,2021-12-06,,category_2
858886,2021-12-07,,category_2
858886,2021-12-08,,category_2
858886,2021-12-09,2.0,category_2
858886,2021-12-10,1.0,category_2
858886,2021-12-11,,category_2
858886,2021-12-12,,category_2
858886,2021-12-13,1.0,category_2
858886,2021-12-14,2.0,category_2
858886,2021-12-15,1.0,category_2
858886,2021-12-16,1.0,category_2
858886,2021-12-17,1.0,category_2
858886,2021-12-18,5.0,category_2
858886,2021-12-19,,category_2
858886,2021-12-20,1.0,category_2
858886,2021-12-21,2.0,category_2
858886,2021-12-22,1.0,category_2
858886,2021-12-23,1.0,category_2
858886,2021-12-24,3.0,category_2
858886,2021-12-25,1.0,category_2
858886,2021-12-26,2.0,category_2
858886,2021-12-27,,category_2
858886,2021-12-28,,category_2
858886,2021-12-29,4.0,category_2
858886,2021-12-30,1.0,category_2
858886,2021-12-31,,category_2
858886,2022-01-01,,category_2
858886,2022-01-02,,category_2
858886,2022-01-03,4.0,category_2
858886,2022-01-04,3.0,category_2
858886,2022-01-05,4.0,category_2
858886,2022-01-06,,category_2
858886,2022-01-07,3.0,category_2
858886,2022-01-08,1.0,category_2
858886,2022-01-09,,category_2
858886,2022-01-10,2.0,category_2
858886,2022-01-11,2.0,category_2
858886,2022-01-12,1.0,category_2
858886,2022-01-13,,category_2
858886,2022-01-14,2.0,category_2
858886,2022-01-15,2.0,category_2
858886,2022-01-16,1.0,category_2
858886,2022-01-17,2.0,category_2
858886,2022-01-18,4.0,category_2
858886,2022-01-19,2.0,category_2
858886,2022-01-20,3.0,category_2
858886,2022-01-21,1.0,category_2
858886,2022-01-22,2.0,category_2
858886,2022-01-23,4.0,category_2
858886,2022-01-24,,category_2
858886,2022-01-25,,category_2
858886,2022-01-26,,category_2
858886,2022-01-27,,category_2
858886,2022-01-28,,category_2
858886,2022-01-29,,category_2
858886,2022-01-30,6.0,category_2
858886,2022-01-31,,category_2
858886,2022-02-01,1.0,category_2
858886,2022-02-02,3.0,category_2
858886,2022-02-03,,category_2
858886,2022-02-04,,category_2
858886,2022-02-05,4.0,category_2
858886,2022-02-06,1.0,category_2
858886,2022-02-07,2.0,category_2
858886,2022-02-08,,category_2
858886,2022-02-09,,category_2
858886,2022-02-10,2.0,category_2
858886,2022-02-11,1.0,category_2
858886,2022-02-12,,category_2
858886,2022-02-13,4.0,category_2
865933,2021-10-01,6.0,category_2
865933,2021-10-02,6.0,category_2
865933,2021-10-03,12.0,category_2
865933,2021-10-04,,category_2
865933,2021-10-05,9.0,category_2
865933,2021-10-06,,category_2
865933,2021-10-07,2.0,category_2
865933,2021-10-08,,category_2
865933,2021-10-09,21.0,category_2
865933,2021-10-10,8.0,category_2
865933,2021-10-11,1.0,category_2
865933,2021-10-12,7.0,category_2
865933,2021-10-13,10.0,category_2
865933,2021-10-14,8.0,category_2
865933,2021-10-15,4.0,category_2
865933,2021-10-16,3.0,category_2
865933,2021-10-17,3.0,category_2
865933,2021-10-18,1.0,category_2
865933,2021-10-19,6.0,category_2
865933,2021-10-20,5.0,category_2
865933,2021-10-21,6.0,category_2
865933,2021-10-22,3.0,category_2
865933,2021-10-23,8.0,category_2
865933,2021-10-24,2.0,category_2
865933,2021-10-25,12.0,category_2
865933,2021-10-26,11.0,category_2
865933,2021-10-27,11.0,category_2
865933,2021-10-28,,category_2
865933,2021-10-29,4.0,category_2
865933,2021-10-30,11.0,category_2
865933,2021-10-31,12.0,category_2
865933,2021-11-01,9.0,category_2
865933,2021-11-02,9.0,category_2
865933,2021-11-03,2.0,category_2
865933,2021-11-04,2.0,category_2
865933,2021-11-05,7.0,category_2
865933,2021-11-06,,category_2
865933,2021-11-07,,category_2
865933,2021-11-08,1.0,category_2
865933,2021-11-09,1.0,category_2
865933,2021-11-10,5.0,category_2
865933,2021-11-11,,category_2
865933,2021-11-12,1.0,category_2
865933,2021-11-13,5.0,category_2
865933,2021-11-14,1.0,category_2
865933,2021-11-15,2.0,category_2
865933,2021-11-16,,category_2
865933,2021-11-17,,category_2
865933,2021-11-18,1.0,category_2
865933,2021-11-19,,category_2
865933,2021-11-20,,category_2
865933,2021-11-21,2.0,category_2
865933,2021-11-22,,category_2
865933,2021-11-23,,category_2
865933,2021-11-24,2.0,category_2
865933,2021-11-25,,category_2
865933,2021-11-26,3.0,category_2
865933,2021-11-27,7.0,category_2
865933,2021-11-28,1.0,category_2
865933,2021-11-29,2.0,category_2
865933,2021-11-30,2.0,category_2
865933,2021-12-01,12.0,category_2
865933,2021-12-02,1.0,category_2
865933,2021-12-03,,category_2
865933,2021-12-04,6.0,category_2
865933,2021-12-05,2.0,category_2
865933,2021-12-06,3.0,category_2
865933,2021-12-07,3.0,category_2
865933,2021-12-08,2.0,category_2
865933,2021-12-09,3.0,category_2
865933,2021-12-10,6.0,category_2
865933,2021-12-11,5.0,category_2
865933,2021-12-12,3.0,category_2
865933,2021-12-13,,category_2
865933,2021-12-14,5.0,category_2
865933,2021-12-15,2.0,category_2
865933,2021-12-16,2.0,category_2
865933,2021-12-17,4.0,category_2
865933,2021-12-18,9.0,category_2
865933,2021-12-19,6.0,category_2
