,ItemCode,WoY,DailySales
2820,1061341,50,43
2821,1061341,51,67
2822,1061341,52,37
2823,1061638,1,25
2824,1061638,2,0
2825,1061638,3,42
2826,1061638,39,24
2827,1061638,40,90
2828,1061638,41,71
2829,1061638,42,153
2830,1061638,43,65
2831,1061638,44,51
2832,1061638,45,25
2833,1061638,46,21
2834,1061638,47,71
2835,1061638,48,62
2836,1061638,49,34
2837,1061638,50,69
2838,1061638,51,70
2839,1061638,52,80
2840,1063600,1,20
2841,1063600,2,8
2842,1063600,3,18
2843,1063600,4,13
2844,1063600,5,5
2845,1063600,6,10
2846,1063600,39,11
2847,1063600,40,10
2848,1063600,41,14
2849,1063600,42,4
2850,1063600,43,14
2851,1063600,44,7
2852,1063600,45,11
2853,1063600,46,8
2854,1063600,47,17
2855,1063600,48,7
2856,1063600,49,9
2857,1063600,50,9
2858,1063600,51,14
2859,1063600,52,9
2860,1064473,1,37
2861,1064473,2,44
2862,1064473,3,88
2863,1064473,4,64
2864,1064473,5,29
2865,1064473,6,22
2866,1064473,39,28
2867,1064473,40,39
2868,1064473,41,37
2869,1064473,42,31
2870,1064473,43,58
2871,1064473,44,40
2872,1064473,45,40
2873,1064473,46,48
2874,1064473,47,29
2875,1064473,48,45
2876,1064473,49,27
2877,1064473,50,37
2878,1064473,51,27
2879,1064473,52,30
2880,1064572,1,7
2881,1064572,2,6
2882,1064572,3,6
2883,1064572,4,4
2884,1064572,5,5
2885,1064572,6,8
2886,1064572,39,5
2887,1064572,40,7
2888,1064572,41,6
2889,1064572,42,7
2890,1064572,43,14
2891,1064572,44,16
2892,1064572,45,14
2893,1064572,46,15
2894,1064572,47,6
2895,1064572,48,13
2896,1064572,49,6
2897,1064572,50,8
2898,1064572,51,17
2899,1064572,52,20
2900,1066570,1,55
2901,1066570,2,22
2902,1066570,3,26
2903,1066570,4,12
2904,1066570,5,0
2905,1066570,6,33
2906,1066570,39,36
2907,1066570,40,120
2908,1066570,41,92
2909,1066570,42,76
2910,1066570,43,135
2911,1066570,44,99
2912,1066570,45,56
2913,1066570,46,116
2914,1066570,47,91
2915,1066570,48,36
2916,1066570,49,33
2917,1066570,50,57
2918,1066570,51,47
2919,1066570,52,85
2920,1067074,1,20
2921,1067074,2,26
2922,1067074,3,10
2923,1067074,4,48
2924,1067074,5,38
2925,1067074,6,74
2926,1067074,39,18
2927,1067074,40,38
2928,1067074,41,27
2929,1067074,42,39
2930,1067074,43,29
2931,1067074,44,32
2932,1067074,45,34
2933,1067074,46,81
2934,1067074,47,22
2935,1067074,48,29
2936,1067074,49,31
2937,1067074,50,36
2938,1067074,51,30
2939,1067074,52,28
2940,1067092,1,99
2941,1067092,2,72
2942,1067092,3,87
2943,1067092,4,90
2944,1067092,5,148
2945,1067092,6,76
2946,1067092,39,74
2947,1067092,40,135
2948,1067092,41,63
2949,1067092,42,95
2950,1067092,43,141
2951,1067092,44,204
2952,1067092,45,111
2953,1067092,46,90
2954,1067092,47,142
2955,1067092,48,88
2956,1067092,49,71
2957,1067092,50,118
2958,1067092,51,70
2959,1067092,52,96
2960,1067119,1,41
2961,1067119,2,32
2962,1067119,3,30
2963,1067119,4,21
2964,1067119,5,31
2965,1067119,6,34
2966,1067119,39,18
2967,1067119,40,27
2968,1067119,41,27
2969,1067119,42,23
2970,1067119,43,22
2971,1067119,44,42
2972,1067119,45,22
2973,1067119,46,14
2974,1067119,47,21
2975,1067119,48,17
2976,1067119,49,24
2977,1067119,50,12
2978,1067119,51,26
2979,1067119,52,24
2980,1067128,1,6
2981,1067128,2,7
2982,1067128,3,12
2983,1067128,4,9
2984,1067128,5,12
2985,1067128,6,10
2986,1067128,40,11
2987,1067128,41,8
2988,1067128,42,17
2989,1067128,43,13
2990,1067128,44,3
2991,1067128,45,5
2992,1067128,46,5
2993,1067128,47,3
2994,1067128,48,8
2995,1067128,49,7
2996,1067128,50,10
2997,1067128,51,10
2998,1067128,52,24
2999,1068883,1,4
3000,1068883,2,1
3001,1068883,3,2
3002,1068883,4,10
3003,1068883,5,8
3004,1068883,6,11
3005,1068883,40,3
3006,1068883,41,3
3007,1068883,42,1
3008,1068883,43,1
3009,1068883,44,5
3010,1068883,45,3
3011,1068883,46,4
3012,1068883,47,4
3013,1068883,48,9
3014,1068883,49,9
3015,1068883,50,4
3016,1068883,51,6
3017,1068883,52,7
3018,1070818,1,4
3019,1070818,2,1
3020,1070818,3,11
3021,1070818,4,6
3022,1070818,5,8
3023,1070818,6,5
3024,1070818,39,5
3025,1070818,40,8
3026,1070818,41,4
3027,1070818,42,16
3028,1070818,43,12
3029,1070818,44,15
3030,1070818,45,9
3031,1070818,46,16
3032,1070818,47,19
3033,1070818,48,7
3034,1070818,49,4
3035,1070818,50,6
3036,1070818,51,10
3037,1070818,52,18
3038,1070836,1,10
3039,1070836,2,9
3040,1070836,3,10
3041,1070836,4,26
3042,1070836,5,22
3043,1070836,6,15
3044,1070836,39,8
3045,1070836,40,30
3046,1070836,41,25
3047,1070836,42,12
3048,1070836,43,26
3049,1070836,44,27
3050,1070836,45,17
3051,1070836,46,15
3052,1070836,47,20
3053,1070836,48,36
3054,1070836,49,12
3055,1070836,50,7
3056,1070836,51,16
3057,1070836,52,9
3058,1071106,1,20
3059,1071106,2,19
3060,1071106,3,18
3061,1071106,4,26
3062,1071106,5,12
3063,1071106,6,19
3064,1071106,39,9
3065,1071106,40,22
3066,1071106,41,22
3067,1071106,42,16
3068,1071106,43,44
3069,1071106,44,25
3070,1071106,45,35
3071,1071106,46,20
3072,1071106,47,38
3073,1071106,48,26
3074,1071106,49,14
3075,1071106,50,38
3076,1071106,51,25
3077,1071106,52,23
3078,1071115,1,2
3079,1071115,2,5
3080,1071115,3,4
3081,1071115,4,10
3082,1071115,5,19
3083,1071115,6,9
3084,1071115,39,7
3085,1071115,40,11
3086,1071115,41,20
3087,1071115,42,4
3088,1071115,43,16
3089,1071115,44,10
3090,1071115,45,13
3091,1071115,46,14
3092,1071115,47,10
3093,1071115,48,15
3094,1071115,49,6
3095,1071115,50,5
3096,1071115,51,1
3097,1071115,52,11
3098,1071124,1,3
3099,1071124,2,16
3100,1071124,3,10
3101,1071124,4,11
3102,1071124,5,5
3103,1071124,6,2
3104,1071124,39,11
3105,1071124,40,10
3106,1071124,41,7
3107,1071124,42,18
3108,1071124,43,13
3109,1071124,44,30
3110,1071124,45,14
3111,1071124,46,15
3112,1071124,47,15
3113,1071124,48,13
3114,1071124,49,14
3115,1071124,50,7
3116,1071124,51,10
3117,1071124,52,11
3118,1074823,1,36
3119,1074823,2,59
3120,1074823,3,0
3121,1074823,4,9
3122,1074823,5,79
3123,1074823,39,60
3124,1074823,40,227
3125,1074823,41,365
3126,1074823,42,398
3127,1074823,43,303
3128,1074823,44,121
3129,1074823,45,345
3130,1074823,46,365
3131,1074823,47,393
3132,1074823,48,42
3133,1074823,49,48
3134,1074823,50,0
3135,1074823,51,48
3136,1074823,52,0
3137,1075651,1,11
3138,1075651,2,6
3139,1075651,3,1
3140,1075651,4,7
3141,1075651,5,17
3142,1075651,6,18
3143,1075651,40,5
3144,1075651,41,2
3145,1075651,42,4
3146,1075651,43,4
3147,1075651,44,7
3148,1075651,45,13
3149,1075651,46,5
3150,1075651,47,11
3151,1075651,48,14
3152,1075651,49,15
3153,1075651,50,13
3154,1075651,51,23
3155,1075651,52,17
3156,1076920,1,7
3157,1076920,2,3
3158,1076920,3,4
3159,1076920,4,7
3160,1076920,5,3
3161,1076920,6,8
3162,1076920,39,4
3163,1076920,40,19
3164,1076920,41,9
3165,1076920,42,13
3166,1076920,43,10
3167,1076920,44,9
3168,1076920,45,12
3169,1076920,46,13
3170,1076920,47,9
3171,1076920,48,9
3172,1076920,49,9
3173,1076920,50,14
3174,1076920,51,17
3175,1076920,52,7
3176,1076929,1,3
3177,1076929,2,3
3178,1076929,3,7
3179,1076929,4,10
3180,1076929,5,6
3181,1076929,6,6
3182,1076929,39,2
3183,1076929,40,4
3184,1076929,41,7
3185,1076929,42,6
3186,1076929,43,3
3187,1076929,44,5
3188,1076929,45,5
3189,1076929,46,5
3190,1076929,47,2
3191,1076929,48,1
3192,1076929,49,3
3193,1076929,50,8
3194,1076929,51,59
3195,1076929,52,63
3196,1076938,1,4
3197,1076938,2,2
3198,1076938,3,79
3199,1076938,4,56
3200,1076938,5,2
3201,1076938,39,6
3202,1076938,40,8
3203,1076938,41,4
3204,1076938,42,4
3205,1076938,43,9
3206,1076938,44,17
3207,1076938,45,6
3208,1076938,46,7
3209,1076938,47,7
3210,1076938,48,10
3211,1076938,49,5
3212,1076938,50,53
3213,1076938,51,1
3214,1076938,52,11
3215,1077118,1,16
3216,1077118,2,18
3217,1077118,3,28
3218,1077118,4,34
3219,1077118,5,46
3220,1077118,6,13
3221,1077118,39,7
3222,1077118,40,10
3223,1077118,41,7
3224,1077118,42,0
3225,1077118,43,0
3226,1077118,44,0
3227,1077118,45,0
3228,1077118,46,0
3229,1077118,47,0
3230,1077118,48,0
3231,1077118,49,10
3232,1077118,50,24
3233,1077118,51,17
3234,1077118,52,17
3235,1081060,1,50
3236,1081060,2,16
3237,1081060,3,38
3238,1081060,4,46
3239,1081060,5,23
3240,1081060,6,25
3241,1081060,39,52
3242,1081060,40,83
3243,1081060,41,62
3244,1081060,42,62
3245,1081060,43,32
3246,1081060,44,84
3247,1081060,45,96
3248,1081060,46,81
3249,1081060,47,93
3250,1081060,48,67
3251,1081060,49,36
3252,1081060,50,49
3253,1081060,51,40
3254,1081060,52,30
3255,1081069,1,17
3256,1081069,2,10
3257,1081069,3,21
3258,1081069,4,24
3259,1081069,5,17
3260,1081069,6,9
3261,1081069,39,12
3262,1081069,40,14
3263,1081069,41,26
3264,1081069,42,12
3265,1081069,43,8
3266,1081069,44,17
3267,1081069,45,19
3268,1081069,46,18
3269,1081069,47,8
3270,1081069,48,15
3271,1081069,49,14
3272,1081069,50,13
3273,1081069,51,15
3274,1081069,52,13
3275,1081078,1,16
3276,1081078,2,15
3277,1081078,3,11
3278,1081078,4,5
3279,1081078,5,2
3280,1081078,6,11
3281,1081078,39,8
3282,1081078,40,11
3283,1081078,41,6
3284,1081078,42,12
3285,1081078,43,17
3286,1081078,44,19
3287,1081078,45,8
3288,1081078,46,22
3289,1081078,47,3
3290,1081078,48,21
3291,1081078,49,21
3292,1081078,50,8
3293,1081078,51,13
3294,1081078,52,11
3295,1081087,1,6
3296,1081087,2,0
3297,1081087,3,8
3298,1081087,4,28
3299,1081087,40,11
3300,1081087,41,14
3301,1081087,42,28
3302,1081087,43,19
3303,1081087,44,35
3304,1081087,45,24
3305,1081087,46,31
3306,1081087,47,51
3307,1081087,48,42
3308,1081087,49,13
3309,1081087,50,37
3310,1081087,51,16
3311,1081087,52,21
3312,1081321,1,32
3313,1081321,2,22
3314,1081321,3,2
3315,1081321,4,0
3316,1081321,5,0
3317,1081321,6,6
3318,1081321,39,7
3319,1081321,40,27
3320,1081321,41,26
3321,1081321,42,19
3322,1081321,43,7
3323,1081321,44,17
3324,1081321,45,18
3325,1081321,46,9
3326,1081321,47,16
3327,1081321,48,12
3328,1081321,49,20
3329,1081321,50,15
3330,1081321,51,26
3331,1081321,52,18
3332,1081339,1,11
3333,1081339,2,3
3334,1081339,3,4
3335,1081339,4,0
3336,1081339,5,0
3337,1081339,6,3
3338,1081339,40,20
3339,1081339,41,0
3340,1081339,42,3
3341,1081339,43,23
3342,1081339,44,9
3343,1081339,45,29
3344,1081339,46,14
3345,1081339,47,18
3346,1081339,48,14
3347,1081339,49,15
3348,1081339,50,32
3349,1081339,51,36
3350,1081339,52,19
3351,1082743,1,24
3352,1082743,2,9
3353,1082743,3,75
3354,1082743,4,60
3355,1082743,5,0
3356,1082743,6,83
3357,1082743,39,5
3358,1082743,40,6
3359,1082743,41,12
3360,1082743,42,4
3361,1082743,43,4
3362,1082743,44,2
3363,1082743,45,9
3364,1082743,46,12
3365,1082743,47,8
3366,1082743,48,16
3367,1082743,49,13
3368,1082743,50,9
3369,1082743,51,15
3370,1082743,52,24
3371,1084498,1,23
3372,1084498,2,31
3373,1084498,3,25
3374,1084498,4,23
3375,1084498,5,37
3376,1084498,6,7
3377,1084498,39,15
3378,1084498,40,25
3379,1084498,41,33
3380,1084498,42,0
3381,1084498,43,16
3382,1084498,44,18
3383,1084498,45,15
3384,1084498,46,31
3385,1084498,47,35
3386,1084498,48,42
3387,1084498,49,25
3388,1084498,50,24
3389,1084498,51,27
3390,1084498,52,28
3391,1085749,1,9
3392,1085749,2,17
3393,1085749,3,14
3394,1085749,4,11
3395,1085749,5,22
3396,1085749,6,12
3397,1085749,39,2
3398,1085749,40,2
3399,1085749,41,8
3400,1085749,42,14
3401,1085749,43,9
3402,1085749,44,7
3403,1085749,45,2
3404,1085749,46,9
3405,1085749,47,10
3406,1085749,48,9
3407,1085749,49,5
3408,1085749,50,25
3409,1085749,51,16
3410,1085749,52,8
3411,1090024,1,20
3412,1090024,2,29
3413,1090024,3,17
3414,1090024,4,33
3415,1090024,5,46
3416,1090024,6,64
3417,1090024,39,12
3418,1090024,40,22
3419,1090024,41,13
3420,1090024,42,24
3421,1090024,43,17
3422,1090024,44,14
3423,1090024,45,10
3424,1090024,46,20
3425,1090024,47,21
3426,1090024,48,10
3427,1090024,49,14
3428,1090024,50,13
3429,1090024,51,9
3430,1090024,52,8
3431,1090105,1,10
3432,1090105,2,6
3433,1090105,3,4
3434,1090105,4,2
3435,1090105,5,6
3436,1090105,6,5
3437,1090105,39,2
3438,1090105,40,5
3439,1090105,41,8
3440,1090105,42,8
3441,1090105,43,2
3442,1090105,44,8
3443,1090105,45,5
3444,1090105,46,2
3445,1090105,47,8
3446,1090105,48,7
3447,1090105,49,5
3448,1090105,50,7
3449,1090105,51,3
3450,1090105,52,8
3451,1090114,1,4
3452,1090114,2,10
3453,1090114,3,2
3454,1090114,4,6
3455,1090114,5,8
3456,1090114,6,10
3457,1090114,39,2
3458,1090114,40,5
3459,1090114,41,6
3460,1090114,42,5
3461,1090114,43,2
3462,1090114,44,9
3463,1090114,45,3
3464,1090114,46,1
3465,1090114,47,4
3466,1090114,48,10
3467,1090114,49,4
3468,1090114,50,2
3469,1090114,51,2
3470,1090114,52,9
3471,1090240,1,140
3472,1090240,2,80
3473,1090240,3,8
3474,1090240,4,7
3475,1090240,5,8
3476,1090240,6,12
3477,1090240,39,8
3478,1090240,40,23
3479,1090240,41,29
3480,1090240,42,12
3481,1090240,43,24
3482,1090240,44,19
3483,1090240,45,21
3484,1090240,46,29
3485,1090240,47,17
3486,1090240,48,28
3487,1090240,49,131
3488,1090240,50,44
3489,1090240,51,27
3490,1090240,52,15
3491,1090249,1,44
3492,1090249,39,13
3493,1090249,40,9
3494,1090249,41,9
3495,1090249,42,10
3496,1090249,43,11
3497,1090249,44,13
3498,1090249,45,27
3499,1090249,46,50
3500,1090249,47,25
3501,1090249,48,18
3502,1090249,49,13
3503,1090249,50,6
3504,1090249,51,31
3505,1090249,52,23
3506,1090258,1,7
3507,1090258,2,72
3508,1090258,3,38
3509,1090258,4,18
3510,1090258,5,19
3511,1090258,6,35
3512,1090258,39,3
3513,1090258,40,6
3514,1090258,41,6
3515,1090258,42,5
3516,1090258,43,79
3517,1090258,44,44
3518,1090258,45,2
3519,1090258,46,4
3520,1090258,47,8
3521,1090258,48,92
3522,1090258,49,21
3523,1090258,50,1
3524,1090258,51,6
3525,1090258,52,7
3526,1090276,1,4
3527,1090276,2,6
3528,1090276,3,2
3529,1090276,4,11
3530,1090276,5,7
3531,1090276,6,13
3532,1090276,39,4
3533,1090276,40,24
3534,1090276,41,15
3535,1090276,42,5
3536,1090276,43,18
3537,1090276,44,7
3538,1090276,45,16
3539,1090276,46,16
3540,1090276,47,11
3541,1090276,48,9
3542,1090276,49,5
3543,1090276,50,4
3544,1090276,51,11
3545,1090276,52,12
3546,1090294,1,2
3547,1090294,2,10
3548,1090294,3,17
3549,1090294,4,9
3550,1090294,5,14
3551,1090294,6,11
3552,1090294,40,11
3553,1090294,41,8
3554,1090294,42,5
3555,1090294,43,0
3556,1090294,44,0
3557,1090294,45,0
3558,1090294,46,14
3559,1090294,47,6
3560,1090294,48,11
3561,1090294,49,10
3562,1090294,50,5
3563,1090294,51,11
3564,1090294,52,6
3565,1090303,1,4
3566,1090303,2,14
3567,1090303,3,16
3568,1090303,4,9
3569,1090303,5,7
3570,1090303,6,11
3571,1090303,39,3
3572,1090303,40,6
3573,1090303,41,10
3574,1090303,42,7
3575,1090303,43,6
3576,1090303,44,5
3577,1090303,45,0
3578,1090303,46,0
3579,1090303,47,3
3580,1090303,48,8
3581,1090303,49,6
3582,1090303,50,7
3583,1090303,51,13
3584,1090303,52,8
3585,1092184,1,13
3586,1092184,2,20
3587,1092184,3,19
3588,1092184,4,21
3589,1092184,5,28
3590,1092184,6,22
3591,1092184,39,7
3592,1092184,40,15
3593,1092184,41,16
3594,1092184,42,12
3595,1092184,43,25
3596,1092184,44,16
3597,1092184,45,8
3598,1092184,46,10
3599,1092184,47,14
3600,1092184,48,38
3601,1092184,49,23
3602,1092184,50,10
3603,1092184,51,28
3604,1092184,52,30
3605,1097143,1,117
3606,1097143,2,52
3607,1097143,3,42
3608,1097143,4,63
3609,1097143,5,77
3610,1097143,6,74
3611,1097143,40,30
3612,1097143,41,30
3613,1097143,42,10
3614,1097143,43,12
3615,1097143,44,40
3616,1097143,45,9
3617,1097143,46,23
3618,1097143,47,33
3619,1097143,48,22
3620,1097143,49,32
3621,1097143,50,20
3622,1097143,51,38
3623,1097143,52,63
3624,1098493,1,10
3625,1098493,2,14
3626,1098493,3,7
3627,1098493,4,13
3628,1098493,5,11
3629,1098493,6,7
3630,1098493,39,6
3631,1098493,40,7
3632,1098493,41,6
3633,1098493,42,11
3634,1098493,43,7
3635,1098493,44,12
3636,1098493,45,8
3637,1098493,46,6
3638,1098493,47,8
3639,1098493,48,5
3640,1098493,49,9
3641,1098493,50,8
3642,1098493,51,8
3643,1098493,52,19
3644,1098502,1,6
3645,1098502,2,2
3646,1098502,3,10
3647,1098502,4,9
3648,1098502,5,10
3649,1098502,6,5
3650,1098502,39,3
3651,1098502,40,8
3652,1098502,41,7
3653,1098502,42,4
3654,1098502,43,9
3655,1098502,44,3
3656,1098502,45,9
3657,1098502,46,3
3658,1098502,47,9
3659,1098502,48,9
3660,1098502,49,4
3661,1098502,50,5
3662,1098502,51,5
3663,1098502,52,6
3664,1101553,1,21
3665,1101553,2,8
3666,1101553,3,2
3667,1101553,4,1
3668,1101553,5,5
3669,1101553,6,1
3670,1101553,39,4
3671,1101553,40,11
3672,1101553,41,10
3673,1101553,42,5
3674,1101553,43,3
3675,1101553,44,5
3676,1101553,45,9
3677,1101553,46,5
3678,1101553,47,6
3679,1101553,48,3
3680,1101553,49,16
3681,1101553,50,17
3682,1101553,51,5
3683,1101553,52,6
3684,1101562,1,6
3685,1101562,2,14
3686,1101562,3,13
3687,1101562,4,2
3688,1101562,5,6
3689,1101562,6,7
3690,1101562,39,6
3691,1101562,40,9
3692,1101562,41,8
3693,1101562,42,10
3694,1101562,43,19
3695,1101562,44,4
3696,1101562,45,13
3697,1101562,46,9
3698,1101562,47,10
3699,1101562,48,0
3700,1101562,49,7
3701,1101562,50,27
3702,1101562,51,31
3703,1101562,52,12
3704,1101571,1,1
3705,1101571,2,57
3706,1101571,3,56
3707,1101571,4,8
3708,1101571,5,7
3709,1101571,6,17
3710,1101571,39,2
3711,1101571,40,7
3712,1101571,41,18
3713,1101571,42,7
3714,1101571,43,6
3715,1101571,44,7
3716,1101571,45,3
3717,1101571,46,8
3718,1101571,47,4
3719,1101571,48,3
3720,1101571,49,2
3721,1101571,50,2
3722,1101571,51,81
3723,1101571,52,88
3724,1101661,1,31
3725,1101661,2,53
3726,1101661,3,65
3727,1101661,4,39
3728,1101661,5,53
3729,1101661,6,27
3730,1101661,39,5
3731,1101661,40,22
3732,1101661,41,26
3733,1101661,42,14
3734,1101661,43,41
3735,1101661,44,23
3736,1101661,45,14
3737,1101661,46,45
3738,1101661,47,38
3739,1101661,48,27
3740,1101661,49,26
3741,1101661,50,57
3742,1101661,51,27
3743,1101661,52,31
3744,1101769,1,5
3745,1101769,2,7
3746,1101769,3,20
3747,1101769,4,32
3748,1101769,5,20
3749,1101769,6,33
3750,1101769,39,8
3751,1101769,40,3
3752,1101769,41,0
3753,1101769,42,0
3754,1101769,43,18
3755,1101769,44,20
3756,1101769,45,22
3757,1101769,46,17
3758,1101769,47,14
3759,1101769,48,1
3760,1101769,49,0
3761,1101769,50,2
3762,1101769,51,0
3763,1101769,52,0
3764,1103056,1,16
3765,1103056,2,16
3766,1103056,3,15
3767,1103056,4,13
3768,1103056,5,18
3769,1103056,6,10
3770,1103056,41,8
3771,1103056,42,12
3772,1103056,43,28
3773,1103056,44,27
3774,1103056,45,20
3775,1103056,46,17
3776,1103056,47,24
3777,1103056,48,19
3778,1103056,49,12
3779,1103056,50,7
3780,1103056,51,18
3781,1103056,52,14
3782,1105009,1,6
3783,1105009,2,6
3784,1105009,3,7
3785,1105009,4,5
3786,1105009,5,9
3787,1105009,6,11
3788,1105009,42,5
3789,1105009,43,5
3790,1105009,44,10
3791,1105009,45,17
3792,1105009,46,17
3793,1105009,47,4
3794,1105009,48,6
3795,1105009,49,9
3796,1105009,50,4
3797,1105009,51,7
3798,1105009,52,3
3799,1105018,1,4
3800,1105018,2,10
3801,1105018,3,10
3802,1105018,4,13
3803,1105018,5,3
3804,1105018,6,6
3805,1105018,43,3
3806,1105018,44,6
3807,1105018,45,11
3808,1105018,46,4
3809,1105018,47,7
3810,1105018,48,8
3811,1105018,49,6
3812,1105018,50,7
3813,1105018,51,10
3814,1105018,52,15
3815,1105027,1,12
3816,1105027,2,6
3817,1105027,3,5
3818,1105027,4,8
3819,1105027,5,7
3820,1105027,6,14
3821,1105027,43,3
3822,1105027,44,11
3823,1105027,45,10
3824,1105027,46,7
3825,1105027,47,16
3826,1105027,48,13
3827,1105027,49,10
3828,1105027,50,12
3829,1105027,51,7
3830,1105027,52,12
